case_id,seed,geometry,dep_enabled,dep_sign,frequency_hz,turns,pitch_um,channel_width_um,voltage_v,velocity_um_s,outlet_split_ratio,correct_A_live_inner_dead_outer,correct_B_live_outer_dead_inner,target_correct,preferred_direction,live_recovery_A,dead_removal_A,wall_loss,live_final_lateral_mean_um,dead_final_lateral_mean_um,distribution_gap_um,stage,sample_id,inner_radius_um,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,dean_scale,optimization_score
spiral_dep_1_sign_1_f_2467.48kHz_V_21.8228_u_5036_split_0.429247,111,spiral,True,1.0,2467480.8266161187,3.1746212257648843,216.14969443733366,191.772281280722,21.822789548829284,5036.284213704896,0.4292474870168076,0.38571428571428573,0.4714285714285714,0.4714285714285714,B_live_outer_dead_inner,0.35714285714285715,0.4142857142857143,0.14285714285714285,-0.46245502377986947,4.471430113183546,4.933885136963415,baseline_lhs,70,1355.1884599431753,0.0,1.0,0.0,1.0,1.0,0.29584002655080055
spiral_dep_1_sign_1_f_4046.1kHz_V_22.6126_u_5395_split_0.636019,111,spiral,True,1.0,4046099.6893881327,2.3890332309403366,426.4913095837104,143.28896611359144,22.612620332321324,5395.372803247645,0.636019406869392,0.37857142857142856,0.4642857142857143,0.4642857142857143,B_live_outer_dead_inner,0.4,0.35714285714285715,0.15714285714285714,-2.3763571072261436,9.827286880141852,12.203643987367995,baseline_lhs,31,1506.8577937053622,0.0,1.0,0.0,1.0,1.0,0.2948556110986451
spiral_dep_1_sign_1_f_1867.22kHz_V_5.00749_u_1290_split_0.589501,111,spiral,True,1.0,1867223.2535647769,8.907550202254988,393.8335463801248,165.418755826016,5.007491443106648,1290.1200276913228,0.5895013656547794,0.37142857142857144,0.4785714285714286,0.4785714285714286,B_live_outer_dead_inner,0.44285714285714284,0.3,0.15,14.42187599760905,18.66988277462386,4.248006777014812,baseline_lhs,87,882.4563331722908,0.0,1.0,0.0,1.0,1.0,0.2909394522909804
spiral_dep_1_sign_1_f_4423.66kHz_V_8.23048_u_4085_split_0.287,111,spiral,True,1.0,4423661.022719069,6.58630769918033,279.1516468894251,173.72990478700152,8.230477018753197,4085.0360108616633,0.2870004695798075,0.42142857142857143,0.44285714285714284,0.44285714285714284,B_live_outer_dead_inner,0.11428571428571428,0.7285714285714285,0.1357142857142857,12.962907839680518,18.026932672343587,5.064024832663069,baseline_lhs,116,788.7318300716412,0.0,1.0,0.0,1.0,1.0,0.2773669440571779
spiral_dep_1_sign_1_f_763.395kHz_V_3.85534_u_2927_split_0.372657,111,spiral,True,1.0,763394.6997335625,8.810050968684294,197.74391290855678,203.0049738074892,3.8553354713249535,2926.563119978292,0.37265740234569367,0.42857142857142855,0.4357142857142857,0.4357142857142857,B_live_outer_dead_inner,0.2,0.6571428571428571,0.1357142857142857,28.03589256778758,33.81499658591652,5.779104018128937,baseline_lhs,69,1719.877157400464,0.0,1.0,0.0,1.0,1.0,0.27272686406345126
spiral_dep_1_sign_1_f_2603.67kHz_V_13.5819_u_4011_split_0.73651,111,spiral,True,1.0,2603672.659089571,2.175266469813911,102.78342700019525,102.33125972397578,13.581909558907194,4011.334514359478,0.736510238049368,0.35714285714285715,0.4785714285714286,0.4785714285714286,B_live_outer_dead_inner,0.5714285714285714,0.14285714285714285,0.16428571428571428,-4.123535662951282,0.016838869664717798,4.140374532616,baseline_lhs,95,1253.8397242889253,0.0,1.0,0.0,1.0,1.0,0.2712770251498703
spiral_dep_1_sign_1_f_2556.17kHz_V_15.6889_u_5095_split_0.610147,111,spiral,True,1.0,2556165.2355927057,2.0492078725521563,371.3627482604566,105.83670931115682,15.688875524031449,5094.953307033142,0.6101465075403377,0.34285714285714286,0.4785714285714286,0.4785714285714286,B_live_outer_dead_inner,0.34285714285714286,0.34285714285714286,0.17857142857142858,-2.10238880336514,7.318681360597103,9.421070163962243,baseline_lhs,32,1308.6193826848785,0.0,1.0,0.0,1.0,1.0,0.27047374557386783
spiral_dep_1_sign_1_f_4178.69kHz_V_10.1135_u_2625_split_0.694171,111,spiral,True,1.0,4178690.871745296,3.1950957978480643,210.45559104131448,161.29790002162937,10.113529699106008,2625.3688204647574,0.6941708005286016,0.4,0.45,0.45,B_live_outer_dead_inner,0.5857142857142857,0.21428571428571427,0.15,5.656955886436318,11.227975988883825,5.571020102447507,baseline_lhs,100,1953.8757659793475,0.0,1.0,0.0,1.0,1.0,0.2669985703585663
spiral_dep_1_sign_1_f_2040.71kHz_V_13.4622_u_1411_split_0.730779,111,spiral,True,1.0,2040707.0731026016,3.7429644225554175,361.81589155341436,163.50423288245207,13.462192806687634,1411.1018044747764,0.7307788264117464,0.30714285714285716,0.5,0.5,B_live_outer_dead_inner,0.34285714285714286,0.2714285714285714,0.19285714285714287,3.47032590280709,9.997437271381404,6.527111368574314,baseline_lhs,52,1250.9442751913953,0.0,1.0,0.0,1.0,1.0,0.2624877469328672
spiral_dep_1_sign_1_f_816.849kHz_V_7.61133_u_7890_split_0.314183,111,spiral,True,1.0,816849.2115138826,6.454140923127222,221.41137670704927,177.69115014643228,7.6113262825063055,7890.478286563303,0.3141832108450072,0.36428571428571427,0.4714285714285714,0.4714285714285714,B_live_outer_dead_inner,0.12857142857142856,0.6,0.16428571428571428,24.750029119432927,25.93056918196686,1.1805400625339324,baseline_lhs,40,941.0531010182943,0.0,1.0,0.0,1.0,1.0,0.2537747473617259
