case_id,seed,geometry,dep_enabled,dep_sign,frequency_hz,turns,pitch_um,channel_width_um,voltage_v,velocity_um_s,outlet_split_ratio,correct_A_live_inner_dead_outer,correct_B_live_outer_dead_inner,target_correct,preferred_direction,live_recovery_A,dead_removal_A,wall_loss,live_final_lateral_mean_um,dead_final_lateral_mean_um,distribution_gap_um,stage,sample_id,inner_radius_um,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,dean_scale,optimization_score
spiral_dep_1_sign_1_f_2824.47kHz_V_20.244_u_5817_split_0.62564,303,spiral,True,1.0,2824466.493410848,2.031819054157587,137.4446601314104,233.47629811392815,20.24399931647722,5816.672413079593,0.6256397987657842,0.4842105263157895,0.5052631578947369,0.5052631578947369,B_live_outer_dead_inner,0.6105263157894737,0.35789473684210527,0.010526315789473684,-0.2474661495008566,2.910698417813276,3.1581645673141328,baseline_ml_selected,128,484.6178075367581,0.0,1.0,0.0,1.0,1.0,0.5021062075645468
spiral_dep_1_sign_1_f_2585.65kHz_V_2.21935_u_5799_split_0.324532,303,spiral,True,1.0,2585645.1101887,2.5090926240070046,196.75907983807832,106.16323707251215,2.2193450302317217,5799.10107305395,0.32453239171334264,0.4789473684210526,0.5105263157894737,0.5105263157894737,B_live_outer_dead_inner,0.18947368421052632,0.7684210526315789,0.010526315789473684,4.819564898953756,5.953542386158806,1.1339774872050503,baseline_ml_selected,144,1677.5724720615144,0.0,1.0,0.0,1.0,1.0,0.5002847106789019
spiral_dep_1_sign_1_f_770.888kHz_V_8.91023_u_3411_split_0.68037,303,spiral,True,1.0,770888.0458445945,2.0249637452893943,85.79379056434497,217.6277418736249,8.91023457053199,3410.664128265634,0.6803696761439485,0.5,0.4842105263157895,0.5,A_live_inner_dead_outer,0.7263157894736842,0.2736842105263158,0.015789473684210527,-2.1306873734444784,2.6078025746460276,4.738489948090506,baseline_ml_selected,130,1327.151781332882,0.0,1.0,0.0,1.0,1.0,0.4952689253446325
spiral_dep_1_sign_1_f_2876.41kHz_V_2.21249_u_4026_split_0.456719,303,spiral,True,1.0,2876406.204165192,1.5070281177797638,311.97923083525046,161.21837231160728,2.2124924538550976,4026.3574753525145,0.45671926684176645,0.49473684210526314,0.5,0.5,B_live_outer_dead_inner,0.4631578947368421,0.5263157894736842,0.005263157894736842,-1.2643675823653724,-0.777096124484185,0.4872714578811874,baseline_ml_selected,143,586.2407492854902,0.0,1.0,0.0,1.0,1.0,0.49460018694468944
spiral_dep_1_sign_1_f_1138.65kHz_V_5.13218_u_5918_split_0.458995,303,spiral,True,1.0,1138651.0989608404,1.5118312159626597,219.1935698756023,154.70150101622323,5.13217564104027,5918.2537768899665,0.4589946831882456,0.49473684210526314,0.5,0.5,B_live_outer_dead_inner,0.4105263157894737,0.5789473684210527,0.005263157894736842,2.080312650288274,2.0464113518759137,0.03390129841236034,baseline_ml_selected,124,685.5386057269111,0.0,1.0,0.0,1.0,1.0,0.49301339138654854
spiral_dep_1_sign_1_f_4513.62kHz_V_2.79177_u_4531_split_0.511997,303,spiral,True,1.0,4513615.565212127,1.557885290276313,132.35157847473093,111.35784885287772,2.7917663482716866,4531.106246651942,0.5119971909909357,0.5,0.48947368421052634,0.5,A_live_inner_dead_outer,0.5368421052631579,0.4631578947368421,0.010526315789473684,0.482555936336667,1.7228301178901928,1.2402741815535259,baseline_ml_selected,133,1000.2542041607147,0.0,1.0,0.0,1.0,1.0,0.4901304333196479
spiral_dep_1_sign_1_f_1720.39kHz_V_12.1492_u_4377_split_0.278791,303,spiral,True,1.0,1720390.8100295553,1.8224173699592914,86.3026782068211,222.15813326559882,12.149176040610074,4376.706846980064,0.2787913961413111,0.5052631578947369,0.4789473684210526,0.5052631578947369,A_live_inner_dead_outer,0.23157894736842105,0.7789473684210526,0.015789473684210527,5.285111331605823,5.9865162687995435,0.7014049371937201,baseline_ml_selected,120,1009.318841479651,0.0,1.0,0.0,1.0,1.0,0.4864022857012307
spiral_dep_1_sign_1_f_2878.69kHz_V_5.9628_u_7720_split_0.258765,303,spiral,True,1.0,2878691.933496042,1.6903361873088663,188.82239310891336,193.00265762328968,5.962801186501038,7720.177878892221,0.25876521712363787,0.47368421052631576,0.5052631578947369,0.5052631578947369,B_live_outer_dead_inner,0.21052631578947367,0.7368421052631579,0.021052631578947368,0.6988934315296929,-0.2089616461840056,0.9078550777136984,baseline_ml_selected,140,614.1320822746316,0.0,1.0,0.0,1.0,1.0,0.48001959803515587
spiral_dep_1_sign_1_f_872.882kHz_V_5.42188_u_5545_split_0.605126,303,spiral,True,1.0,872882.1821140238,1.8938007657303435,211.9562228042365,147.80471665984706,5.421878917410423,5544.556833501014,0.6051261584112381,0.5157894736842106,0.4473684210526316,0.5157894736842106,A_live_inner_dead_outer,0.5894736842105263,0.4421052631578947,0.03684210526315789,5.990716244498748,9.381751826079498,3.3910355815807494,baseline_ml_selected,125,827.5421009908625,0.0,1.0,0.0,1.0,1.0,0.47792125611448005
spiral_dep_1_sign_1_f_1165.33kHz_V_4.2805_u_5722_split_0.367484,303,spiral,True,1.0,1165333.8421022887,3.2131313259691097,94.5270040768856,207.00038281358655,4.280499792205267,5721.747627750096,0.36748418346736617,0.49473684210526314,0.47368421052631576,0.49473684210526314,A_live_inner_dead_outer,0.37894736842105264,0.6105263157894737,0.031578947368421054,0.7090599409827273,6.807306666155142,6.098246725172415,baseline_ml_selected,142,819.7205632090875,0.0,1.0,0.0,1.0,1.0,0.4734491266959982
spiral_dep_1_sign_1_f_1718.83kHz_V_19.123_u_3866_split_0.451557,303,spiral,True,1.0,1718827.8872517666,1.7211874060024406,184.37312780363277,228.41575066479564,19.122977320640032,3865.929237527229,0.4515565264578453,0.48947368421052634,0.4631578947368421,0.48947368421052634,A_live_inner_dead_outer,0.4631578947368421,0.5157894736842106,0.04736842105263158,-8.059585866401733,3.334015995130165,11.393601861531899,baseline_ml_selected,137,1076.0992582518033,0.0,1.0,0.0,1.0,1.0,0.46540392230483535
spiral_dep_1_sign_1_f_4958.43kHz_V_23.0875_u_4691_split_0.701843,303,spiral,True,1.0,4958434.604197989,2.0626369625354384,280.76840527426066,230.74384555152454,23.08753532700449,4690.73247357462,0.7018432222173597,0.4842105263157895,0.4842105263157895,0.4842105263157895,A_live_inner_dead_outer,0.6736842105263158,0.29473684210526313,0.031578947368421054,2.3516619558146017,5.614461591121239,3.2627996353066377,baseline_ml_selected,141,729.0277935138511,0.0,1.0,0.0,1.0,1.0,0.4529987460919943
spiral_dep_1_sign_1_f_1389.08kHz_V_14.8284_u_6091_split_0.681208,303,spiral,True,1.0,1389078.4855989462,1.8476689580903702,263.521834026042,225.93100246719135,14.828428144432424,6091.208729340369,0.6812083377611828,0.48947368421052634,0.46842105263157896,0.48947368421052634,A_live_inner_dead_outer,0.6526315789473685,0.3263157894736842,0.042105263157894736,5.879504547505329,4.262212591096044,1.617291956409285,baseline_ml_selected,131,1025.2311841608155,0.0,1.0,0.0,1.0,1.0,0.4382921007948009
spiral_dep_1_sign_1_f_1472.58kHz_V_10.115_u_7062_split_0.715354,303,spiral,True,1.0,1472578.7292891112,1.7945979132968861,94.79098204722908,203.95355305519175,10.11500698609799,7061.7954782459365,0.7153544703395829,0.46842105263157896,0.4842105263157895,0.4842105263157895,B_live_outer_dead_inner,0.7368421052631579,0.2,0.04736842105263158,3.0299938219396627,5.739228628720484,2.7092348067808216,baseline_ml_selected,121,1061.8858063357368,0.0,1.0,0.0,1.0,1.0,0.4297454797184697
spiral_dep_1_sign_1_f_1945.32kHz_V_15.8179_u_5491_split_0.450295,303,spiral,True,1.0,1945317.0186616764,3.4226593511925563,87.2857004544628,230.50701715871102,15.817909835059611,5491.478643786424,0.4502954490101677,0.47368421052631576,0.47368421052631576,0.47368421052631576,A_live_inner_dead_outer,0.4,0.5473684210526316,0.05263157894736842,7.700441746432514,7.543127211091982,0.15731453534053141,baseline_ml_selected,123,764.5669039366682,0.0,1.0,0.0,1.0,1.0,0.40318217982106025
