frequency_hz,voltage_v,velocity_m_s,turns,inner_radius_m,pitch_m,channel_width_m,outlet_split_ratio,predicted_score
4119874.1713440754,4.903745943001402,0.00554250114131182,2.1497180647035394,0.0005088406247921398,0.00019791941033666906,0.00018832556147529923,0.48502816873042026,0.4333019263970625
1993861.9371496425,18.078651687131796,0.003062979165712533,2.9108154971540587,0.0010701644503172466,0.00010251005767322407,0.00023963078285615618,0.5963804082181581,0.4331436150806778
1614720.2156336748,9.704036395777626,0.004435801666718945,2.660832927495772,0.0012056063192743757,0.00024689615429014075,0.00022829250582839477,0.7111200543489792,0.43274059693267936
1549245.0993148955,3.3174592240395704,0.003951429953654081,1.9430965130121733,0.0014330661989840378,0.00017367757412183494,0.0002394994251060917,0.5885600250458096,0.43273038357611193
1572411.3689228476,11.987891646674877,0.0056007963150591115,1.9647644099690176,0.0013089012640841527,0.0002667285406137181,0.00022643397285248987,0.5250078958888421,0.43160472455324134
3595504.4055285174,3.7432180335034055,0.007999075302713989,1.7501150161063448,0.0012484614856459833,0.0003627139979252673,0.00010420941545125176,0.3314455992795626,0.43153445934466034
1245537.275094412,11.326189503883409,0.007853035372396629,1.533055450103665,0.0009045638285792428,0.00015946346911199744,0.00022382633326824747,0.40819324790053335,0.4312469813154924
1195860.4984961166,2.363108830598901,0.00738220284361946,2.24189688766603,0.00048651384808968533,0.00019001542441354047,0.00017172274269824808,0.30209429975858415,0.43114348958247833
3992058.069039278,2.8838315895624382,0.0030301001619381924,2.7895035007628364,0.0013207073851768374,0.00010775531230970052,0.00020989966688500392,0.560661820912655,0.4308063744307077
3268417.2034252407,21.045173747139316,0.0039943011340209745,1.8116501609367863,0.0009408552574378737,0.00020714147500726327,0.00022242822811893462,0.521073690219067,0.43021955227827435
4834566.752925158,6.1824272604345945,0.005539003014238861,1.7769040514009502,0.001349349606559456,0.00011155620578129232,0.0002076403055430979,0.5161531092607491,0.4297601348771787
1081452.65555566,20.91892921162607,0.0034099170821894915,2.1286245595080544,0.0007105682094257595,0.00015748836957671047,0.0002225245267998118,0.30219914136127335,0.42910437665961726
4475745.42353318,9.720051462993538,0.0036602225874449194,2.165400270372429,0.0010026743801088878,0.00023794139295144122,0.0002087400807613231,0.31350650531373736,0.42875447730529387
3857385.3312796694,10.058979246110713,0.0050062326677837304,2.9037773018054525,0.0010073238988005306,0.00013872853639896235,0.00021328245514550827,0.29329351310119833,0.4287216884430235
432473.03928659373,2.523688023025905,0.0025985320433992436,3.3336063359827985,0.0006433326467049079,8.601926864499989e-05,0.00020218272828909534,0.3547102048101972,0.42826008177107805
997678.9043251048,13.0360425527956,0.0029958049075822523,1.5027044029929995,0.001291845214229159,8.503340800408302e-05,0.00021503898000606886,0.4366112600657622,0.4276885253605349
4181279.8969860217,3.7696918076783943,0.004863408584469082,2.250641553825709,0.0011528803952703124,0.00018169604244060872,0.00017193497946310158,0.2630562199458536,0.42767825625538247
990192.1095814845,6.695099801419222,0.005560819497102524,1.6482396583673784,0.001351836047402142,0.00027978808221704356,0.00018244637000630062,0.39313959651883307,0.4275981787995489
1425800.29351065,3.7732139513654728,0.005452924729004163,1.79359933987943,0.0004509559843171914,0.00018261209873444284,0.0001379462254867047,0.6909125538162004,0.4273094214195317
766784.6800083221,3.7613873108895555,0.007399376107572391,2.5996161874632886,0.0006260179152930281,0.0002558832317510483,0.00020788517678218583,0.3511159206590886,0.4273020293255345
1947178.1794225285,18.06985191023904,0.0027429438808591,2.8178327674624835,0.0005598282561074659,0.00020916699480016054,0.0002274990234037546,0.48642906195529584,0.42724472172407735
625139.2091079645,5.2292547938096865,0.005592575413034186,3.1463413197344154,0.0006305170685945284,0.00019153978711033978,0.00023438070499224,0.747770726424664,0.4270078255424198
2924806.7257394907,3.904582737510805,0.0018374386601148907,1.5569421090488917,0.0006916877905080273,0.00011276917420339016,0.0001720254546793443,0.6548597728303254,0.42681200285385
588932.9790838055,14.825946715792087,0.005672241913738028,1.8713156984039445,0.0005041178596498638,0.00015676804071569812,0.00023646253546544033,0.5408900711561002,0.42655651591160604
4489334.376804378,12.864395065259764,0.0063009864161891,3.1422268733820675,0.0007616935357013324,8.174921723528562e-05,0.00021671996957151176,0.3354258519263446,0.4259739239601858
1895389.5651822956,2.393148301998843,0.0047484410351619445,2.686445431731258,0.0009377924786472909,0.00014504485726939698,0.00017188628552759836,0.5134812543145324,0.4259297192893589
2381237.882206186,7.718122511824375,0.005259456516842582,2.1529958268069525,0.0010183943179121603,0.00014746774815878035,0.00020304938546266974,0.39902870113275657,0.42579677179636316
3035334.6609726166,15.838899133678783,0.007830849318853141,1.5291615928271285,0.001142023854483283,0.0002870969143909208,0.00023288249898927114,0.5161044392409546,0.4253891911184987
3522611.535325621,15.90154084176021,0.00264745660188055,2.8128759626747213,0.0009384610173075898,0.00019801770128547846,0.00022163065020803894,0.6794988950811192,0.4253731143623519
1802188.8895784132,9.366625844735587,0.007350132562194153,2.4995016191125154,0.0008536173461015054,0.0001600727897673885,0.00022191841403625752,0.2842794608411763,0.42494152113771316
1488476.9123084429,21.64292185417209,0.007314332919697066,3.3307047908257648,0.0007414056787174172,0.0002872625490165721,0.00023852783341407916,0.656195353121944,0.4243408002477439
4503794.956329078,10.664026071571172,0.004030502685428216,1.7293494250200776,0.0009037535312649099,0.0002823267979190627,0.00020653860760201333,0.43449870398922413,0.42416514864201804
