stage,sample_id,seed,family,equation,shape_class,inlet_kind,frequency_hz,voltage_v,effective_voltage_v,velocity_um_s,turns,radius_um,pitch_um_per_turn,width_um,eccentricity,curvature_power,inlet_length_um,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,electrode_gap_um,electrode_coverage,field_gain,dean_scale,target_correct,wall_loss,distribution_gap_um,live_recovery,dead_removal,live_outlet_purity,dead_outlet_purity,length_mm,footprint_mm2,residence_s,flow_uL_min,pressure_drop_kPa,reynolds,effective_field_kV_m,active_joule_power_mW,adiabatic_delta_c_proxy,steady_substrate_delta_c_proxy,thermal_risk,manufacturable_gap_ok,manufacturable_bend_ok,mean_curvature_1_m,p95_curvature_1_m,min_curvature_radius_um,smoothness_index,path_samples_valid,short_channel_score,v10_score
clean_shape_initial,20,91020,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,1419691.0573739768,12.03466676301457,12.667463416251804,2799.16263620466,1.2448105519444566,694.1640424312515,90.36526721874425,135.13224299831384,1.0,1.0,374.2724298559814,-0.7408782705080222,0.1887934549706171,0.2948806119775922,0.5802153330440448,76.98264070863985,0.38672625270877886,1.0525811529058677,1.7210044668150897,0.5,0.0,2.8259632503649925,1.0,0.0,0.5,0.0,6.244567207997416,2.8264535448374395,2.2308697348376745,1.1347713766422267,0.10940465510942464,0.20370430783048496,164.54960884227137,0.6519452318646697,8.271467182699777,1.1532919638029389,low,True,True,1191.774200678736,1427.6776942655883,700.4382039563978,0.34930925668049007,2014,0.0,0.5
clean_shape_initial,21,91021,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,1555220.2162184496,13.839017186071883,17.324282039403847,2047.6953105723803,2.0322032320616223,602.6922528963236,144.5314679999135,112.21548511977292,1.0,1.0,605.344233027064,-0.3440649992478483,0.2502812552266356,0.31196878242128834,0.6967545040862857,33.419175180815174,0.5934004619042026,1.2518433792278014,0.908142502292485,0.5818181818181818,0.0,5.0402141255600466,0.16363636363636364,1.0,1.0,0.5445544554455446,10.18067788105771,3.195435839908906,4.971773792953584,0.6893493679600913,0.13911667833845573,0.1412280542244476,518.3934655978325,11.81203887138234,246.69781106861478,18.482672572951852,high,True,True,1206.8344972080974,1615.4193705207144,619.0343004724896,0.3670189400842475,2014,0.008036614336891424,0.5270826270491323
clean_shape_initial,22,91022,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,1864381.3546096587,21.15093620856953,24.05541562985757,1839.3339493055134,1.315609755990168,530.7290233442241,131.22351976755334,127.37632649914286,1.0,1.0,427.0101918657591,-0.37057950640905485,0.16246891055445278,0.4721594478682873,0.6321594478682873,56.79738400442267,0.6139307544613709,1.137321553648829,1.6978813848227126,0.6,0.0,1.9381828804960968,0.23636363636363636,0.9636363636363636,0.8666666666666667,0.5578947368421052,5.530602268745851,2.0129009405262686,3.0068505345829495,0.702862805003091,0.06487114833715567,0.13168879042256107,423.53034477757706,2.0222399026426303,41.423035832606814,5.023197768773262,low,True,True,1456.6892836998397,1851.225415626624,540.1827306165784,0.35693634554674675,2014,0.0180812134268112,0.8531369879753568
clean_shape_initial,23,91023,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,1331255.9228021742,19.9235784782024,23.49901312252777,5093.176637247414,1.1439290839773548,836.8726424405908,168.08340399776537,147.2291916828324,1.0,1.0,505.14833604164346,-0.3558918237320567,0.2781912190600482,0.4298104054799373,0.6295840148720507,58.29987402880845,0.653599408288594,1.1794574527983068,1.101493813847275,0.5181818181818182,0.0,1.789858045020523,0.38181818181818183,0.6545454545454545,0.525,0.5142857142857142,7.21393695780067,4.126589875056346,1.4163924543758633,2.2495928381994705,0.22436407864963223,0.379058840216653,403.07142191964095,3.451232272849994,22.087678817256837,4.181700117221934,low,True,True,960.3332702314024,1180.0409030330688,847.4282522154035,0.35206126175398816,2014,0.0025203738663334982,0.5534670523104872
clean_shape_initial,24,91024,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,1885168.324533255,12.096315153444788,12.839070096644665,3399.9296241187626,1.6527352886694895,483.102709839723,117.17731412416744,146.19507142511344,1.0,1.0,315.3372512999229,-0.6436343500567949,0.10381919105173236,0.36251707150163875,0.6168099418312658,69.9361962969569,0.3128466909634796,1.061403405398904,1.6485737551445854,0.5,0.0,0.8502399455053506,1.0,0.0,0.5,0.0,6.340761276244486,1.8941823805330391,1.864968389717174,1.491158862715205,0.13189870854538663,0.252586261100264,183.58261925096042,0.7963202645306341,7.6885362066262415,2.1020158162028273,low,True,True,1554.3090075704206,2025.0790891229979,493.8078741571869,0.3612806424456235,2014,0.0,0.5
clean_shape_initial,25,91025,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,1512584.1769684562,17.072235644298626,19.12063553350162,2588.776838855034,1.0270731758215637,526.0333764995572,89.75047087106182,158.14284015825413,1.0,1.0,307.5996555594872,-0.7553117900194659,0.34560577464658937,0.38970250507034965,0.7627123657180814,76.34688787518009,0.6221732969564812,1.119984279263804,1.653552273217433,0.5,0.0,1.4928342272994968,1.0,0.0,0.5,0.0,4.000829510440937,1.7491514948252544,1.5454516783340917,1.2281895654973263,0.06208044041863913,0.196100107001811,250.44420362964948,1.4802329330994997,17.351797445972576,4.231288534694302,low,True,True,1563.7584805138029,1882.8701869228782,531.1040596135158,0.34986203049134995,2014,0.0,0.5
clean_shape_initial,26,91026,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,1880296.8113362384,10.614484151930938,11.832109502548088,3730.2666322900322,1.8847572324913506,550.3981717030742,135.5297702915177,144.14241552859193,1.0,1.0,243.73972447512998,-0.7010471888595886,0.16017299814664893,0.21531326026479508,0.6905352574422959,62.68300302309566,0.4904003870616032,1.1147135681007772,0.9137588689731986,0.5,0.0,1.6230090859435577,1.0,0.0,0.5,0.0,8.278298204913753,2.617621959393275,2.2192242595354794,1.6130689288319728,0.18967584180845087,0.27612542707660376,188.76105055446254,2.019918201405721,18.02854453630306,3.8583077173487412,low,True,True,1332.8277304864384,1771.258058857726,564.5704729467225,0.365266576735842,2014,0.0,0.5
clean_shape_initial,27,91027,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,1927549.3671931261,18.037084565068028,20.629505518166393,3753.2367141678897,1.396884908821808,556.941335387329,79.60196982349811,135.50543473863877,1.0,1.0,620.6378789358008,-0.3401315539483635,0.2646179665030043,0.33896556254228205,0.6644372631070738,59.53142769278107,0.6256737601996794,1.1437272716522626,0.9814197653769572,0.5,0.0,1.674357228672271,1.0,0.0,0.5,0.0,5.997966211128993,1.933921366555184,1.5980783169064705,1.52575191789102,0.1407835422919611,0.27333874149124016,346.53134180868943,3.177210696954767,29.980709189252696,8.214425756653705,moderate,True,True,1461.2484598288415,1775.735696606409,563.1468702865467,0.3509066687739562,2014,0.0,0.45
clean_shape_initial,28,91028,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,1718276.078693852,11.037861662273432,11.876231026151826,1816.9817257539682,1.5322112814948865,535.7910225857529,155.0245107722405,138.92809739978367,1.0,1.0,180.00746412990247,-0.47507959738491823,0.31419322419499274,0.3927509346797755,0.7417253071132753,78.86250340173248,0.5540165401630763,1.0759539654989405,1.3216588979313708,0.5636363636363636,0.0,3.421491596977379,0.32727272727272727,0.8,0.6206896551724138,0.5432098765432098,6.486043639693573,2.432620907495274,3.569680172210949,0.7572894425075228,0.07315497514515829,0.13321074429395857,150.59414187821642,0.713145651936539,13.558016142255745,1.4657969306668972,low,True,True,1379.9051379047896,1822.157505697596,548.7999785271907,0.3638919104609829,2014,0.009811275898132878,0.7009942262102239
clean_shape_initial,29,91029,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,1463147.5905035357,18.5119069776951,23.272350855617276,3884.945431326339,1.5061341962024835,779.7796284387762,134.52644508774085,162.2764763401464,1.0,1.0,549.4542241586694,-0.6941549873817905,0.3764879662030094,0.4056145504106729,0.7023756305681848,34.96244883971771,0.39232806113792607,1.2571557799884154,1.6816402384800442,0.5,0.0,4.913284445487221,1.0,0.0,0.5,0.0,8.889921800874493,4.099520786315549,2.2883003012578818,1.8913057661081654,0.20570745850056954,0.29609684522750296,665.6384672111309,18.989455946078223,144.5541571876937,23.160580145691895,high,True,True,1017.7141756449283,1264.1309252053845,791.0573027374749,0.3534224054547074,2014,0.0,0.3040421762156871
