sample_id,family,equation,shape_class,inlet_kind,mean_target_correct,std_target_correct,mean_wall_loss,mean_live_recovery,mean_dead_removal,mean_live_outlet_purity,mean_dead_outlet_purity,length_mm,footprint_mm2,residence_s,flow_uL_min,active_joule_power_mW,steady_substrate_delta_c_proxy,thermal_risk,manufacturable_gap_ok,manufacturable_bend_ok,min_curvature_radius_um,short_channel_score,v10_score
163,superellipse_oval_spiral,"x=r sign(cos(theta))|cos(theta)|^q, y=e r sign(sin(theta))|sin(theta)|^q",superellipse_oval,rounded_oval_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,6.359090477253689,2.685929861355178,2.9708913528792005,0.9826832746420904,1.9546546419617257,3.638692636924462,low,True,True,464.1908879186008,0.0,0.5
169,superellipse_oval_spiral,"x=r sign(cos(theta))|cos(theta)|^q, y=e r sign(sin(theta))|sin(theta)|^q",superellipse_oval,rounded_oval_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,7.990086270969081,3.5696107038108216,1.6972048869251077,1.4994951028369548,1.5980251422282792,2.238374538324683,low,True,True,534.7070390708766,0.0,0.5
190,concentric_electrode_spiral,r(theta)=a+b theta with constant electrode gap g,circular_spiral,dual_side_electrode_entry,0.5,0.0,0.0,0.9272727272727272,0.07272727272727272,0.5,0.5,9.709874557333714,3.1288751127913397,5.095627900731774,0.8271128843616931,2.8544413144716803,4.5614497408386,low,True,True,654.2489463456143,0.0,0.5
191,concentric_electrode_spiral,r(theta)=a+b theta with constant electrode gap g,circular_spiral,dual_side_electrode_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,7.561197520186216,3.5580152159430716,2.052287376599531,1.107657386140657,1.7853450494762724,2.508905866220497,low,True,True,817.7355957274651,0.0,0.5
194,concentric_electrode_spiral,r(theta)=a+b theta with constant electrode gap g,circular_spiral,dual_side_electrode_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,14.205796470692265,5.1378852927768515,3.8754083261770282,1.2179316178956152,4.570882187379284,4.448213542063021,low,True,True,864.566703592365,0.0,0.5
197,concentric_electrode_spiral,r(theta)=a+b theta with constant electrode gap g,circular_spiral,dual_side_electrode_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,15.089342706690452,6.128084031520991,6.636942561212694,0.7134351237022412,4.040605582342578,3.2967935504465493,low,True,True,980.2331630916956,0.0,0.5
210,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,11.71490892547905,4.726806213191917,11.815118982402268,0.309475624370482,1.1687805028212923,1.2363321554830977,low,True,True,824.6482797564045,0.0,0.5
213,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,10.10540973240725,3.634675971952736,11.052706851665366,0.2781989534234043,0.8779499973340161,1.2077417686043908,low,True,True,772.7254453899221,0.0,0.5
222,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,6.895267466069547,2.0110516269488308,3.7702887654824515,0.5273821958843125,1.267632617516907,3.1516660252033417,low,True,True,490.6898830821688,0.0,0.5
229,elliptic_archimedean_short,"x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral,major_axis_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,10.724345016092421,3.524610008221426,11.175187299890245,0.3037024876000826,0.8098603903120606,1.1488652481026247,low,True,True,586.8840796065525,0.0,0.5
233,superellipse_oval_spiral,"x=r sign(cos(theta))|cos(theta)|^q, y=e r sign(sin(theta))|sin(theta)|^q",superellipse_oval,rounded_oval_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,8.620548909750646,2.7784020703990353,8.599921273093246,0.33023589740959536,0.6676966647729398,1.2015839461943765,low,True,True,377.8219274344097,0.0,0.5
174,concentric_electrode_spiral,r(theta)=a+b theta with constant electrode gap g,circular_spiral,dual_side_electrode_entry,0.5818181818181818,0.0,0.0,0.16363636363636364,1.0,1.0,0.5445544554455446,13.146774595268074,4.9962689861770615,3.280280614383334,1.1836502691508033,14.209817060424712,14.220428383398026,high,True,True,845.6610305852076,0.006223441439973471,0.4921070937361115
135,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,0.5,0.0,0.00909090909090909,0.01818181818181818,0.9818181818181818,0.5,0.5046728971962616,4.804141589291692,3.001030380557817,1.9545870259902105,0.7099818535910247,1.0100117918760882,1.6827750202388025,low,True,True,320.0360776178702,0.0,0.4890909090909091
196,concentric_electrode_spiral,r(theta)=a+b theta with constant electrode gap g,circular_spiral,dual_side_electrode_entry,0.509090909090909,0.0,0.0,1.0,0.01818181818181818,0.5045871559633027,1.0,6.014313540250211,2.347201704580628,1.1850830341348721,1.7229088427588946,3.7534797583266237,7.995648075326475,moderate,True,True,590.5246255175421,0.001511545587051458,0.48025254730962946
71,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,0.5363636363636364,0.0,0.0,0.07272727272727272,1.0,1.0,0.5188679245283019,6.512188514787219,3.277314681201778,3.9166302331108094,0.5975795961177275,8.665953517616025,13.221119057200594,high,True,True,671.2906954762803,0.005583934844801484,0.45453872419085706
98,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,0.509090909090909,0.0,0.0,0.05454545454545454,0.9636363636363636,0.6,0.5047619047619047,10.492140805520595,6.844614595689044,2.580451784238809,2.0698833022180927,14.757364569370857,10.780274304024008,moderate,True,True,918.822791743753,0.0008664493985942051,0.45219174239374443
0,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,11.60334311966989,4.293638488840702,3.0351763405992345,1.225434514084185,8.620217469946889,10.038359648059679,moderate,True,True,873.6533574992735,0.0,0.45
4,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,5.995415358663454,2.1349121927352446,1.7847389069359418,1.1259422828409689,3.630342833189595,8.502323527738179,moderate,True,True,572.7498966832592,0.0,0.45
18,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,5.016682339458802,2.5640411639289997,2.2949605528402803,0.9092633371407912,3.577400141643619,6.9760973263038455,moderate,True,True,691.6611027864983,0.0,0.45
19,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,0.5,0.0,0.0,0.9818181818181818,0.01818181818181818,0.5,0.5,6.091043229873963,2.736212646469483,1.1846290413191902,2.3749768065881707,4.4375054653261925,8.108846129067995,moderate,True,True,682.1731369529208,0.0,0.45
27,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,5.997966211128993,1.933921366555184,1.5980783169064705,1.52575191789102,3.177210696954767,8.214425756653705,moderate,True,True,563.1468702865467,0.0,0.45
39,elliptic_archimedean_short,"x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral,major_axis_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,4.752885301051851,2.3203618256841105,1.422035927366955,1.4757227117897924,3.4106555678957053,7.349404584541775,moderate,True,True,379.7847539948212,0.0,0.45
47,elliptic_archimedean_short,"x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral,major_axis_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,5.479088737732258,3.084909350467639,1.086678047839721,2.396240020271098,4.496408268032415,7.287747802623125,moderate,True,True,585.8781346484691,0.0,0.45
59,elliptic_archimedean_short,"x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral,major_axis_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,5.926251993881932,1.7596745545813475,1.2893296613939391,1.7057094801718728,2.512410088486803,7.138848720479856,moderate,True,True,320.281824284272,0.0,0.45
