class,particle_id,frequency_hz,radius_um,re_cm,initial_lateral_um,final_lateral_um,outlet,wall_state
dead,182,1388555.0612704507,12.44120390189254,-0.007100404780174694,-46.50683667177702,-39.56291683349397,inner,
dead,183,1388555.0612704507,12.356929151529112,-0.004219235944836569,-66.02910894658916,-55.12084594351804,inner,
dead,184,1388555.0612704507,9.99698323231266,0.01764459524706892,-60.799432577072935,-51.92464848146287,inner,
dead,185,1388555.0612704507,12.00708469168722,-0.011711455900245814,-42.27185122481315,-34.601225357938695,inner,
dead,186,1388555.0612704507,9.612644971819062,0.007418178711379243,-49.55821154438919,-40.42215987294225,inner,
dead,187,1388555.0612704507,12.053283794219196,0.009537822101140302,-37.518149949584554,-29.77777330030617,inner,
dead,188,1388555.0612704507,10.313853197957485,0.0017540815443429123,-37.12023106378207,-29.566106382666813,inner,
dead,189,1388555.0612704507,10.882691464803775,-0.008943833965818822,-34.6829472110191,-26.917526438915534,inner,
dead,190,1388555.0612704507,11.246810318295227,-0.003562437717040995,-53.37995186960416,-43.569421018945484,inner,
dead,191,1388555.0612704507,11.106287356430125,0.00229520496346888,-36.80819056229821,-28.191281696531643,inner,
dead,192,1388555.0612704507,11.351989761019967,-0.004708127635451967,-50.92566390043958,-44.13515012675698,inner,
dead,193,1388555.0612704507,12.223301663372322,-0.0022350525465678283,-41.9660933074119,-34.54138200691429,inner,
dead,194,1388555.0612704507,12.023219420249582,0.004102686004852539,-51.04999084778724,-44.51366194745611,inner,
dead,195,1388555.0612704507,11.860057270856874,-0.00587406046895589,-34.936848999039086,-26.313037118440146,outer,
dead,196,1388555.0612704507,9.691391310683173,0.014279655964120133,-40.98896841114967,-34.18143163112329,inner,
dead,197,1388555.0612704507,9.936286804092427,-0.003502566574643664,-41.567319186756,-32.730285322213106,inner,
dead,198,1388555.0612704507,9.17242503043164,-0.010718403287728339,-65.37163757932778,-55.94681775083975,inner,
dead,199,1388555.0612704507,10.304064702174855,0.00022421182736480976,-51.325128535700976,-42.427126400122646,inner,
dead,200,1388555.0612704507,11.060392409856583,-0.011520012937466165,-42.58815147507393,-34.65917117745012,inner,
dead,201,1388555.0612704507,9.837343365978315,-0.00802396000711869,-54.984995491976306,-46.33284465110588,inner,
dead,202,1388555.0612704507,10.67226637381483,-0.0008041571430365867,-42.487710663663975,-34.62302163165507,inner,
dead,203,1388555.0612704507,10.15598111459328,0.008002333556737575,-42.43951755412546,-36.617876302185906,inner,
dead,204,1388555.0612704507,11.282951266569972,0.030052572642689564,-59.012487338010075,-48.06885676324641,inner,
dead,205,1388555.0612704507,13.079449903406305,-0.008662892059426804,-48.19938333306546,-42.631707981224956,inner,
dead,206,1388555.0612704507,9.134457010642384,0.016729444527534058,-52.746434065139134,-42.665859163136815,inner,
dead,207,1388555.0612704507,9.551252362233024,-0.016469881095503368,-55.54319072473722,-45.84267470932531,inner,
dead,208,1388555.0612704507,10.930322047076597,-0.0026058888939357377,-36.36736752416311,-30.334956691627877,inner,
dead,209,1388555.0612704507,9.920115677463127,0.0012668787215979625,-34.11846057085315,-26.330804520421875,outer,
dead,210,1388555.0612704507,13.625949083020956,-0.011922151993784333,-59.906077692587125,-52.30534759594227,inner,
dead,211,1388555.0612704507,11.07147980541241,0.013174738066264709,-46.192912475335966,-36.98297079424092,inner,
dead,212,1388555.0612704507,13.774274186516644,0.025019672135350286,-57.7002724490694,-46.92512834044973,inner,
dead,213,1388555.0612704507,11.127373013934864,-0.003527674242761918,-56.65146679051436,-49.33964364523019,inner,
dead,214,1388555.0612704507,12.120577918613536,0.02683425960988895,-46.403801836236006,-38.54449496023104,inner,
dead,215,1388555.0612704507,12.200345102565626,-0.003902018332178892,-62.88219777799342,-52.18030400934782,inner,
dead,216,1388555.0612704507,11.962300500629878,0.0018157937302939733,-35.086403481012816,-26.674779934427143,inner,
dead,217,1388555.0612704507,10.209270273716463,0.0029486398245027216,-47.956445548942156,-43.433366319880534,inner,
