stage,sample_id,seed,family,equation,shape_class,inlet_kind,frequency_hz,voltage_v,effective_voltage_v,velocity_um_s,turns,radius_um,pitch_um_per_turn,width_um,eccentricity,curvature_power,inlet_length_um,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,electrode_gap_um,electrode_coverage,field_gain,dean_scale,target_correct,wall_loss,distribution_gap_um,live_recovery,dead_removal,live_outlet_purity,dead_outlet_purity,length_mm,footprint_mm2,residence_s,flow_uL_min,pressure_drop_kPa,reynolds,effective_field_kV_m,active_joule_power_mW,adiabatic_delta_c_proxy,steady_substrate_delta_c_proxy,thermal_risk,manufacturable_gap_ok,manufacturable_bend_ok,manufacturable_no_intersection_ok,self_intersects,channel_overlap_flag,min_nonlocal_clearance_um,mean_curvature_1_m,p95_curvature_1_m,min_curvature_radius_um,smoothness_index,path_samples_valid,short_channel_score,v11_score
nonintersecting_initial,10,111010,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1477255.4463729826,8.979836606458898,13.451566164678376,2480.3960464945826,0.9666902060487494,1105.4634040395658,78.90530207450462,160.275287547414,1.0,1.208587938828598,581.0497533945229,-0.6344104961241742,0.3033765927756402,0.47921756893235196,0.7414742420891672,31.159161658744548,0.6676361876373672,1.4979744904270431,1.2482740556742802,0.5,0.0,0.6703441260363618,1.0,0.0,0.5,0.0,6.5697251216278705,4.8188143278959785,2.648659729526875,1.1926385687501644,0.09735169180817074,0.18849269243075747,431.7050090114767,5.151868897080616,62.1921775484315,5.345577300267199,low,True,True,True,False,False,202.1042620502688,908.0282461031264,1120.3602238065919,892.5700669757357,0.3532332570300878,2014,0.0,0.5
nonintersecting_initial,11,111011,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1574860.871929294,15.399563297899903,16.526896605382113,2404.0403674573945,1.0760241951935312,1099.3570288204132,82.95668437086096,101.81465034568812,1.0,1.2837169254142555,589.3310110995806,-0.6542327848565074,0.21537744257369468,0.4374190170266138,0.6664640538787846,63.79049803831457,0.6822882312583142,1.073205537434685,1.75,0.5,0.0,5.542466668931269,1.0,0.0,0.5,0.0,7.045248243876603,4.437390901824666,2.9305864989812664,0.7342995882887826,0.11771823617268344,0.16074353119783508,259.08085237797553,1.1074841356662444,21.714210289943043,1.2479001288920075,low,True,True,True,False,False,204.98469951289752,939.505241605153,1183.9810416085365,844.6081185906634,0.35667701614531483,2014,0.0,0.5
nonintersecting_initial,12,111012,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1520990.4054549364,12.964931722608739,15.477127849027017,1440.8236259259763,1.387417956335371,1108.5625108160511,83.05579980929842,131.7654963611093,1.0,1.2267565906408273,614.2977630262706,-0.8181363872712479,0.13548559210168065,0.48100310213812864,0.6577979825385805,34.25072143615165,0.378102982823076,1.1937685581511714,1.75,0.5,0.0,5.627487412512252,1.0,0.0,0.5,0.0,8.778236636985675,4.679786035405847,6.092512975933575,0.5695525207168487,0.07978284830566602,0.10413488341164151,451.8774262281933,4.210214619783444,106.42661935373135,4.498298199885883,low,True,True,True,False,False,206.00889627349176,960.700137463953,1235.7109685875669,809.2507272497651,0.3607625094531712,2014,0.0,0.5
nonintersecting_initial,13,111013,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1814432.5957503577,18.988545002124077,25.4457154280862,3515.636223164756,1.375025263226758,1103.4030865342836,100.0399631899363,154.44422291278337,1.0,0.9809694152478712,629.8738759025646,-0.44257419561377076,0.23326464472192743,0.193126806493504,0.6860465877909401,39.37478289967884,0.646451918061689,1.3400560930413477,1.6576315867779203,0.5,0.0,2.8819303573890593,1.0,0.0,0.5,0.0,8.758343369712133,4.772612095585873,2.491254161054218,1.6289091135921399,0.18566527157622129,0.2647865455450209,646.2439549931778,27.845546490829204,246.1153509736263,29.172228889692484,high,True,True,True,False,False,195.01287337481682,955.0395200716054,1217.038669215605,821.6665791272771,0.35900901381284184,2014,0.0,0.26861781403668317
nonintersecting_initial,14,111014,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1621030.8692643028,8.563002601457073,9.730523101233588,942.8670628640315,0.9347477448295496,1023.0481345054484,74.83767268943153,159.98615111283115,1.0,1.0033480639474956,722.6132287982211,-0.7011840983813289,0.14840271121996568,0.20966973937526875,0.8604211263886679,51.827644903126256,0.36296665384385807,1.1363447559361772,1.0485784116827686,0.5,0.0,4.949294418664543,1.0,0.0,0.5,0.0,6.18911125056758,4.2837858145705425,6.564139839361528,0.45253701719602873,0.03487755740419604,0.07162050191618109,187.74773809269968,2.2666455050697225,72.11229273631365,2.6456102186063166,low,True,True,True,False,False,222.99883644597318,960.6728991866084,1165.7240468937412,857.8359541133774,0.3511234622375368,2014,0.0,0.5
nonintersecting_initial,15,111015,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1773392.8816943795,11.627574350932958,13.5826325417851,4487.536067510018,1.365955015941683,1585.7302825044646,99.84588394334031,148.49632450148954,1.0,1.3645512407741889,681.9196313772429,-0.65494789627535,0.40625407702968297,0.2701874411662669,0.6687285142836498,60.45675902622389,0.6414532788218861,1.1681398141905044,0.9735035621574155,0.5222222222222223,0.0,2.121426440772396,0.2222222222222222,0.8222222222222222,0.5555555555555556,0.5138888888888888,12.304360693057948,9.387683227690578,2.7418967798703893,1.999147836279318,0.3363967018435888,0.3347081946859127,224.6668984669433,3.6754802449483006,26.469698338755293,1.9576077269559131,low,True,True,True,False,False,237.18943700078012,663.8393202226442,847.6930264848625,1179.6723209422998,0.35908848370307284,2014,0.0018060444403877,0.5493128888280377
nonintersecting_initial,16,111016,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1211415.3541563172,21.060316114571094,23.17656712009329,1160.168693620128,1.0103115171907693,1269.8273643039688,117.95330301095723,130.4495419392912,1.0,1.1335488544138852,496.40319193491933,-0.7811131798117938,0.24487843322098338,0.45836066239360984,0.7991203714525856,69.86837160413279,0.6438322828717078,1.1004852440965032,1.6095904631024658,0.5,0.0,17.31831222857283,1.0,0.0,0.5,0.0,7.489333454444669,5.887238920116648,6.455383165938874,0.4540304239651547,0.0549837450788674,0.08361863522039324,331.7175796139833,3.6592189302213654,116.03346168934094,3.107754738573497,low,True,True,True,False,False,172.66197980345012,814.1414565372313,1026.16149639931,974.5054784348196,0.35672501426089787,2014,0.0,0.5
nonintersecting_initial,17,111017,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1100834.4227366538,11.242006799056982,11.646319684378744,1657.474070444395,1.0988621879181426,953.2608219528043,64.62095206821706,113.30413309561746,1.0,0.8906030955864395,662.7318961167375,-0.37419980029766137,0.18833719429961226,0.1958736749407792,0.6640729545176818,68.12600341860808,0.30129081902739147,1.0359644761427895,1.75,0.5,0.0,2.9547822643581334,1.0,0.0,0.5,0.0,6.6710054935296315,3.6630046401622196,4.024802325710609,0.5633959880404997,0.07351056899499527,0.11465433430426193,170.9526333552343,1.0332872559593396,26.405058458427636,1.4104367281303516,low,True,True,True,False,False,140.1338648365189,1027.5353337523072,1242.6435194742467,804.7360198869364,0.35070303238236145,2014,0.0,0.5
nonintersecting_initial,18,111018,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1878547.1928877248,17.42846923190495,20.81448411327902,4197.11878708305,1.3761902239017871,988.0755625939685,107.18052324513543,98.93074247650091,1.0,1.3426079623231526,615.4970980674456,-0.4408699704626887,0.3666288009417782,0.28943773610832346,0.7498527731368054,38.72073395655616,0.6941159202142765,1.1942806815859395,1.75,0.5666666666666667,0.0,8.154905497599923,0.13333333333333333,1.0,1.0,0.5357142857142857,7.257770208773805,3.355164414678619,1.7292267807883208,1.2456722336045913,0.2145206176272557,0.27796705955448536,537.5539662195564,9.551061442293273,110.38947431452026,14.233373185093438,high,True,True,True,False,False,214.08594715389404,1183.0447697378222,1619.2613728564845,617.5655250986032,0.37753762503852484,2014,0.009185557650485319,0.5444500314239464
nonintersecting_initial,19,111019,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,1372587.7728432664,18.849914711683656,21.33280517497084,4314.512271672863,0.8588823970091666,869.7889371016959,111.65054663767714,119.57062670451245,0.6353002138795177,1.0,802.0349155312558,-0.714307186466028,0.08502788759147355,0.3708886005676535,0.6895526480528191,42.83653904681589,0.4085090731910994,1.1317189229375253,1.75,0.5,0.0,3.6705960137758566,1.0,0.0,0.5,0.0,4.984137944687743,2.8571317862348704,1.1552030984849295,1.5476668087447014,0.14013816239693952,0.30331979036426004,498.0048727012305,4.7099342869065275,43.81443234237728,8.24241693995026,moderate,True,True,True,False,False,134.2897017312755,1208.4313132609955,2657.8118736662673,376.2493538041763,0.6438938730506338,2014,0.0,0.45
