index,progress,theta_rad,x_m,y_m,channel_width_m,electrode_gap_m,alpha_dep
0,0.0,0.0,0.0009183084844049296,-0.0007391562027133319,0.00010744298947487163,3.601438083605039e-05,2.6143506898942732e-05
1,0.0005586592178770949,0.0,0.000918427614491395,-0.000735286274950435,0.00010744298947487163,3.601438083605039e-05,2.689068857121885e-05
2,0.0011173184357541898,0.0,0.0009185467445778604,-0.0007314163471875379,0.00010744298947487163,3.601438083605039e-05,2.7659224112030495e-05
3,0.0016759776536312849,0.0,0.0009186658746643258,-0.0007275464194246409,0.00010744298947487163,3.601438083605039e-05,2.8449723764015193e-05
4,0.0022346368715083797,0.0,0.0009187850047507912,-0.0007236764916617438,0.00010744298947487163,3.601438083605039e-05,2.9262815207104338e-05
5,0.002793296089385475,0.0,0.0009189041348372566,-0.0007198065638988468,0.00010744298947487163,3.601438083605039e-05,3.0099144056667648e-05
6,0.0033519553072625698,0.0,0.000919023264923722,-0.0007159366361359497,0.00010744298947487163,3.601438083605039e-05,3.0959374375881756e-05
7,0.003910614525139665,0.0,0.0009191423950101875,-0.0007120667083730527,0.00010744298947487163,3.601438083605039e-05,3.184418920272882e-05
8,0.004469273743016759,0.0,0.0009192615250966529,-0.0007081967806101559,0.00010744298947487163,3.601438083605039e-05,3.2754291092042464e-05
9,0.005027932960893855,0.0,0.0009193806551831183,-0.0007043268528472588,0.00010744298947487163,3.601438083605039e-05,3.3690402673030165e-05
10,0.00558659217877095,0.0,0.0009194997852695837,-0.0007004569250843618,0.00010744298947487163,3.601438083605039e-05,3.4653267222713624e-05
11,0.006145251396648044,0.0,0.0009196189153560491,-0.0006965869973214647,0.00010744298947487163,3.601438083605039e-05,3.564364925574104e-05
12,0.0067039106145251395,0.0,0.0009197380454425145,-0.0006927170695585677,0.00010744298947487163,3.601438083605039e-05,3.666233513103826e-05
13,0.007262569832402235,0.0,0.0009198571755289799,-0.0006888471417956707,0.00010744298947487163,3.601438083605039e-05,3.7710133675778925e-05
14,0.00782122905027933,0.0,0.0009199763056154453,-0.0006849772140327736,0.00010744298947487163,3.601438083605039e-05,3.878787682716759e-05
15,0.008379888268156424,0.0,0.0009200954357019108,-0.0006811072862698766,0.00010744298947487163,3.601438083605039e-05,3.989642029254354e-05
16,0.008938547486033519,0.0,0.0009202145657883761,-0.0006772373585069795,0.00010744298947487163,3.601438083605039e-05,4.103664422832788e-05
17,0.009497206703910615,0.0,0.0009203336958748415,-0.0006733674307440826,0.00010744298947487163,3.601438083605039e-05,4.2209453938350954e-05
18,0.01005586592178771,0.0,0.0009204528259613069,-0.0006694975029811856,0.00010744298947487163,3.601438083605039e-05,4.3415780592112646e-05
19,0.010614525139664804,0.0,0.0009205719560477723,-0.0006656275752182885,0.00010744298947487163,3.601438083605039e-05,4.465658196354371e-05
20,0.0111731843575419,0.0,0.0009206910861342377,-0.0006617576474553915,0.00010744298947487163,3.601438083605039e-05,4.593284319085258e-05
21,0.011731843575418994,0.0,0.0009208102162207031,-0.0006578877196924944,0.00010744298947487163,3.601438083605039e-05,4.7245577558058486e-05
22,0.012290502793296089,0.0,0.0009209293463071685,-0.0006540177919295974,0.00010744298947487163,3.601438083605039e-05,4.859582729882906e-05
23,0.012849162011173185,0.0,0.000921048476393634,-0.0006501478641667004,0.00010744298947487163,3.601438083605039e-05,4.9984664423257835e-05
24,0.013407821229050279,0.0,0.0009211676064800994,-0.0006462779364038034,0.00010744298947487163,3.601438083605039e-05,5.1413191568235644e-05
25,0.013966480446927373,0.0,0.0009212867365665648,-0.0006424080086409064,0.00010744298947487163,3.601438083605039e-05,5.2882542872087256e-05
26,0.01452513966480447,0.0,0.0009214058666530302,-0.0006385380808780093,0.00010744298947487163,3.601438083605039e-05,5.439388487416671e-05
27,0.015083798882681564,0.0,0.0009215249967394956,-0.0006346681531151123,0.00010744298947487163,3.601438083605039e-05,5.594841744011848e-05
28,0.01564245810055866,0.0,0.000921644126825961,-0.0006307982253522152,0.00010744298947487163,3.601438083605039e-05,5.754737471354031e-05
29,0.016201117318435754,0.0,0.0009217632569124264,-0.0006269282975893182,0.00010744298947487163,3.601438083605039e-05,5.9192026094795546e-05
30,0.01675977653631285,0.0,0.0009218823869988918,-0.0006230583698264212,0.00010744298947487163,3.601438083605039e-05,6.0883677247750556e-05
31,0.017318435754189943,0.0,0.0009220015170853573,-0.0006191884420635241,0.00010744298947487163,3.601438083605039e-05,6.262367113523148e-05
32,0.017877094972067038,0.0,0.0009221206471718227,-0.0006153185143006272,0.00010744298947487163,3.601438083605039e-05,6.441338908401821e-05
33,0.018435754189944135,0.0,0.000922239777258288,-0.0006114485865377301,0.00010744298947487163,3.601438083605039e-05,6.625425188021655e-05
34,0.01899441340782123,0.0,0.0009223589073447534,-0.0006075786587748331,0.00010744298947487163,3.601438083605039e-05,6.814772089587306e-05
35,0.019553072625698324,0.0,0.0009224780374312188,-0.000603708731011936,0.00010744298947487163,3.601438083605039e-05,7.009529924772237e-05
36,0.02011173184357542,0.0,0.0009225971675176842,-0.000599838803249039,0.00010744298947487163,3.601438083605039e-05,7.209853298898057e-05
37,0.020670391061452513,0.0,0.0009227162976041496,-0.000595968875486142,0.00010744298947487163,3.601438083605039e-05,7.415901233512597e-05
38,0.021229050279329607,0.0,0.000922835427690615,-0.0005920989477232449,0.00010744298947487163,3.601438083605039e-05,7.62783729246335e-05
39,0.021787709497206705,0.0,0.0009229545577770805,-0.0005882290199603479,0.00010744298947487163,3.601438083605039e-05,7.845829711565761e-05
40,0.0223463687150838,0.0,0.0009230736878635459,-0.0005843590921974509,0.00010744298947487163,3.601438083605039e-05,8.070051531968586e-05
41,0.022905027932960894,0.0,0.0009231928179500113,-0.0005804891644345539,0.00010744298947487163,3.601438083605039e-05,8.300680737321495e-05
42,0.02346368715083799,0.0,0.0009233119480364767,-0.0005766192366716569,0.00010744298947487163,3.601438083605039e-05,8.537900394853027e-05
43,0.024022346368715083,0.0,0.0009234310781229421,-0.0005727493089087598,0.00010744298947487163,3.601438083605039e-05,8.781898800470084e-05
44,0.024581005586592177,0.0,0.0009235502082094075,-0.0005688793811458628,0.00010744298947487163,3.601438083605039e-05,9.032869627993276e-05
45,0.025139664804469275,0.0,0.0009236693382958729,-0.0005650094533829657,0.00010744298947487163,3.601438083605039e-05,9.291012082645715e-05
46,0.02569832402234637,0.0,0.0009237884683823384,-0.0005611395256200687,0.00010744298947487163,3.601438083605039e-05,9.556531058916074e-05
47,0.026256983240223464,0.0,0.0009239075984688038,-0.0005572695978571717,0.00010744298947487163,3.601438083605039e-05,9.829637302920266e-05
48,0.026815642458100558,0.0,0.0009240267285552692,-0.0005533996700942747,0.00010744298947487163,3.601438083605039e-05,0.0001011054757938952
49,0.027374301675977653,0.0,0.0009241458586417346,-0.0005495297423313778,0.00010744298947487163,3.601438083605039e-05,0.00010399484843416259
50,0.027932960893854747,0.0,0.0009242649887282,-0.0005456598145684807,0.00010744298947487163,3.601438083605039e-05,0.00010696678417092933
