index,progress,theta_rad,x_m,y_m,channel_width_m,electrode_gap_m,alpha_dep
0,0.0,0.0,0.0010565880436862653,-0.0007035564724514921,9.60862568502108e-05,4.8143367589183365e-05,0.0002170128409569907
1,0.0005586592178770949,0.0,0.0010563682950197372,-0.0006998729307109084,9.60862568502108e-05,4.8143367589183365e-05,0.0002214343041075708
2,0.0011173184357541898,0.0,0.001056148546353209,-0.0006961893889703248,9.60862568502108e-05,4.8143367589183365e-05,0.00022594583067677592
3,0.0016759776536312849,0.0,0.0010559287976866806,-0.000692505847229741,9.60862568502108e-05,4.8143367589183365e-05,0.0002305492543820518
4,0.0022346368715083797,0.0,0.0010557090490201525,-0.0006888223054891571,9.60862568502108e-05,4.8143367589183365e-05,0.00023524644624137075
5,0.002793296089385475,0.0,0.0010554893003536243,-0.0006851387637485735,9.60862568502108e-05,4.8143367589183365e-05,0.0002400393153305593
6,0.0033519553072625698,0.0,0.0010552695516870961,-0.0006814552220079898,9.60862568502108e-05,4.8143367589183365e-05,0.00024492980955594416
7,0.003910614525139665,0.0,0.001055049803020568,-0.0006777716802674061,9.60862568502108e-05,4.8143367589183365e-05,0.0002499199164426232
8,0.004469273743016759,0.0,0.0010548300543540396,-0.0006740881385268223,9.60862568502108e-05,4.8143367589183365e-05,0.0002550116639386749
9,0.005027932960893855,0.0,0.0010546103056875114,-0.0006704045967862386,9.60862568502108e-05,4.8143367589183365e-05,0.00026020712123562694
10,0.00558659217877095,0.0,0.0010543905570209833,-0.0006667210550456548,9.60862568502108e-05,4.8143367589183365e-05,0.00026550839960550815
11,0.006145251396648044,0.0,0.001054170808354455,-0.0006630375133050711,9.60862568502108e-05,4.8143367589183365e-05,0.00027091765325481853
12,0.0067039106145251395,0.0,0.0010539510596879267,-0.0006593539715644874,9.60862568502108e-05,4.8143367589183365e-05,0.0002764370801957535
13,0.007262569832402235,0.0,0.0010537313110213985,-0.0006556704298239037,9.60862568502108e-05,4.8143367589183365e-05,0.00028206892313503094
14,0.00782122905027933,0.0,0.0010535115623548704,-0.0006519868880833199,9.60862568502108e-05,4.8143367589183365e-05,0.0002878154703806707
15,0.008379888268156424,0.0,0.0010532918136883422,-0.0006483033463427362,9.60862568502108e-05,4.8143367589183365e-05,0.0002936790567670879
16,0.008938547486033519,0.0,0.0010530720650218138,-0.0006446198046021525,9.60862568502108e-05,4.8143367589183365e-05,0.0002996620645988657
17,0.009497206703910615,0.0,0.0010528523163552857,-0.0006409362628615688,9.60862568502108e-05,4.8143367589183365e-05,0.0003057669246135803
18,0.01005586592178771,0.0,0.0010526325676887575,-0.000637252721120985,9.60862568502108e-05,4.8143367589183365e-05,0.0003119961169640607
19,0.010614525139664804,0.0,0.0010524128190222293,-0.0006335691793804012,9.60862568502108e-05,4.8143367589183365e-05,0.0003183521722204701
20,0.0111731843575419,0.0,0.0010521930703557012,-0.0006298856376398175,9.60862568502108e-05,4.8143367589183365e-05,0.0003248376723926055
21,0.011731843575418994,0.0,0.0010519733216891728,-0.0006262020958992338,9.60862568502108e-05,4.8143367589183365e-05,0.0003314552519728199
22,0.012290502793296089,0.0,0.0010517535730226446,-0.0006225185541586501,9.60862568502108e-05,4.8143367589183365e-05,0.00033820759899997677
