stage,sample_id,seed,family,visual_shape,frequency_hz,voltage_v,field_gain,effective_voltage_v,velocity_um_s,turns,inner_radius_um,pitch_um,channel_width_um,outlet_split_ratio,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,dean_scale,length_factor,target_correct,wall_loss,distribution_gap_um,live_recovery,dead_removal,live_outlet_purity,dead_outlet_purity,length_mm,footprint_mm2,residence_s,flow_uL_min,pressure_drop_kPa,reynolds,effective_field_kV_m,active_joule_power_mW,adiabatic_delta_c_proxy,steady_substrate_delta_c_proxy,thermal_risk,short_channel_score,v8_score
lhs_real,139,10139,serpentine_stepwise,serpentine,1373095.529727862,12.314996633591804,1.2169275342417576,14.986458487512419,3443.5849739144173,4.8021570632594655,693.8710462862691,177.0418529545875,180.7023259408342,0.5418046070329958,-0.7859464091021928,0.41170355111974677,0.4129932586764279,0.7875628874737819,0.05752662498856039,0.7331684222668666,0.5,0.00909090909090909,6.373868980027524,1.0,0.0,0.5045871559633027,0.0,24.761696324664815,3.5246705051716205,7.190673821682267,1.8667914430837265,0.4957019003411772,0.2689166745016975,82.93450795104486,1.1527821446747888,8.890603658221918,1.635304836272431,low,0.0,0.4904545454545455
lhs_real,140,10140,serpentine_stepwise,serpentine,1989831.6014622175,14.622147220778936,1.4054677625803218,20.550956538508242,3155.686501353745,4.714787962971572,977.8782278183609,238.6844248763269,213.0263339629494,0.4766020024395441,-0.7523064450591936,0.42761363895737636,0.4299419661158461,0.9031056045216986,0.014428881822825257,0.6362219579733631,0.5,0.00909090909090909,5.022134729485444,1.0,0.0,0.5045871559633027,0.0,29.044591618951113,6.4428893326790915,9.203890058943243,2.0167329795592623,0.5162903652996138,0.2548138748854725,96.47143691672677,2.7246293162072965,19.450861216319414,2.114446776532119,low,0.0,0.4904545454545455
lhs_real,141,10141,serpentine_stepwise,serpentine,1760548.8055429957,15.75063881177331,1.2986050172750436,20.45385858625585,1360.929076019489,5.567348201080938,634.1018819892694,183.12165544408828,188.8946144720357,0.32147326031251444,-0.7810931039852909,0.318518351689559,0.5736075709317793,0.8977036755936589,0.07636629238379714,0.6478019975266032,0.4909090909090909,0.02727272727272727,14.9460628948029,0.0,0.9818181818181818,0.0,0.5046728971962616,25.92938710288442,4.031878766230367,19.052710063866034,0.7712165194154554,0.20328188980687553,0.10728620115003536,108.28185146212243,1.861216888437889,34.745652459867024,2.3081260577907288,low,-0.00035060254431921415,0.45876670182953516
lhs_real,142,10142,serpentine_stepwise,serpentine,1522120.116615063,14.564949202803657,1.3008640046198336,18.947018147043618,3173.071534777946,4.643208989023375,520.6440467432525,183.4161566389701,230.85815664005946,0.3852964273954513,-0.5027299017195365,0.1748644337162196,0.4029943080603241,0.9177509102057473,0.090469890741631,0.8607069408988677,0.5,0.0,4.212343150000983,1.0,0.0,0.5,0.0,23.77824386505863,2.9203660281551564,7.493762307102431,2.1975883362176427,0.4193842258919955,0.26003583652570844,82.07211918695471,1.9033480909356095,12.469576092851462,3.2587491988769397,low,0.0,0.5
lhs_real,143,10143,serpentine_stepwise,serpentine,1229888.6942371938,22.07896269424345,1.2398451708186564,27.374495273143015,2592.9793086798727,5.001129230800209,646.9363197668426,216.63663638641466,158.60079231535786,0.3142651266532486,-0.4417304348796268,0.36831131137941875,0.46105514102411604,0.9125583323557789,0.08267785250468555,0.6630862232909973,0.7181818181818181,0.0,16.87406375305958,0.8,0.6363636363636364,0.6875,0.7608695652173914,24.778164495430715,4.321109897370279,9.555866648255543,1.23374571844187,0.3848278683423083,0.19655477936807833,172.59999066531932,5.285874461329061,61.68378237531175,6.116338842187182,moderate,0.008805406801704482,0.756235886198863
lhs_real,144,10144,serpentine_stepwise,serpentine,1813031.2658982805,22.359523081351146,1.2415182387257049,27.75975571470582,1703.8141345269391,2.9285717808804494,663.9717222475894,203.547338655246,179.59707979118718,0.5646326912397721,-0.479228375948274,0.3500497864529399,0.4720280898508802,0.8239101355704023,0.020447284907983365,0.6171226715436261,0.5,0.0,14.355548385612643,1.0,0.0,0.5,0.0,10.930681516918042,2.4042805776084473,6.4154189681921645,0.9180001292039617,0.1084085337425024,0.13287714426344088,154.56685457793276,1.6503511416115964,25.88292929156272,3.4321101226322153,low,0.0,0.5
lhs_real,145,10145,serpentine_stepwise,serpentine,1294812.0452933027,15.712518457373104,1.2904126418703812,20.27563245301595,3825.6674005876107,4.252714400473396,578.676280729505,173.37839502487702,147.60263671608803,0.5424416972327593,-0.33068525993341596,0.472893627814554,0.5818607597977207,0.8884474432012934,0.10302569403047054,0.7341045441136094,0.5,0.0,5.055646748189982,1.0,0.0,0.5,0.0,18.59107793826442,2.548635777029278,4.8595646175119365,1.6940357865765419,0.43401531237182683,0.2849074127223432,137.36632965450272,1.5874957202192261,13.491796837210844,3.114402878840599,low,0.0,0.5
lhs_real,146,10146,serpentine_stepwise,serpentine,1933238.1853967442,16.363177349546987,1.4028911958098074,22.955757439153928,1223.042167544227,2.9252828318878183,982.1143219057369,178.5710254285215,158.55004386847335,0.4774358435176571,-0.7011138751639363,0.17872121069292882,0.6137349206284932,0.9655632374404853,0.1593873742208951,0.7386182669463449,0.5,0.00909090909090909,19.60622746633603,1.0,0.0,0.5045871559633027,0.0,16.883355007336178,3.30961866707877,13.804393221565396,0.5817401679513898,0.12368953811892866,0.09270276119966073,144.78556346661807,1.9742694755343986,48.86041925753199,2.982623791636069,low,0.0,0.4904545454545455
lhs_real,147,10147,serpentine_stepwise,serpentine,1493396.4810197547,14.715562746235786,1.3901196437565615,20.456392842474617,2121.457759907465,4.416548427474057,775.6576749219145,211.72025846096406,143.77394949926412,0.4112977287817112,-0.33627050226413596,0.17995088500909387,0.5364086644214934,0.7811652361948086,0.10016737315600448,0.5600207414334128,0.5545454545454546,0.0,6.781325694638888,0.10909090909090909,1.0,1.0,0.5288461538461539,19.32740707547735,4.192909199614545,9.110436908402262,0.9150310825132734,0.25202894594621394,0.15693302971894035,142.28163665059031,1.3768475714109691,21.663560003770083,1.6418762079769615,low,0.0028221816994097432,0.582767271539552
lhs_real,148,10148,serpentine_stepwise,serpentine,1858888.489836821,20.671081516604566,1.3207567408910956,27.301470254564812,3336.1168405047456,5.230622160976095,980.3475453211393,224.24546018034653,140.76428975484845,0.440391651127719,-0.6885384136108261,0.31491011970335736,0.4282990106802434,0.7791567011381754,0.11382985089623966,0.7469149439973446,0.5,0.00909090909090909,25.64392766122156,0.0,1.0,0.0,0.5045871559633027,38.47172266651315,6.524406243596892,11.53188707284379,1.4088183527785187,0.7936670848592088,0.24543236044950673,193.95167838457013,7.14746786343861,73.04273408957683,5.477485304086633,moderate,0.0,0.4404545454545455
