class,particle_id,frequency_hz,radius_um,re_cm,initial_lateral_um,final_lateral_um,outlet,wall_state
dead,187,933564.962861874,10.748964586092582,0.04972601107018227,-41.024964467795016,-36.47201284769127,inner,
dead,188,933564.962861874,11.334065702170141,0.032976924353179865,-30.915538516061325,-26.582339077345818,outer,
dead,189,933564.962861874,10.023628265258449,0.020290389495422476,-47.385107331972705,-43.07887871639838,inner,
dead,190,933564.962861874,11.810719226120948,-0.023730691056962558,-51.75249480125244,-48.08282948961327,inner,
dead,191,933564.962861874,10.871140369701209,0.01300130150839399,-49.172713037677795,-44.986462978669536,inner,
dead,192,933564.962861874,12.242074965653932,-0.021400542208215058,-32.99447746078469,-30.619505477795457,inner,
dead,193,933564.962861874,9.480681644479615,-0.0021471968732296276,-51.957244133485545,-47.18340577433291,inner,
dead,194,933564.962861874,11.12349698005208,0.0008260850512351388,-30.317579301621972,-27.124025170393274,outer,
dead,195,933564.962861874,10.064597820529073,0.043307495374326786,-49.98624839976223,-43.1736932798119,inner,
dead,196,933564.962861874,9.439991261873665,0.0005930716604071784,-43.412409383430756,-39.64452726133996,inner,
dead,197,933564.962861874,10.517554475716969,-0.009277173693836441,-36.43991240326455,-33.409761648910084,inner,
dead,198,933564.962861874,12.111091902735804,-0.0033352141605626773,-51.79804273375155,-48.03267852236045,inner,
dead,199,933564.962861874,10.943799988314577,0.007739451828427062,-46.58564206049869,-42.92543299477642,inner,
dead,200,933564.962861874,10.034007123810838,-0.027283246737306047,-43.42701707427273,-39.662230538406355,inner,
dead,201,933564.962861874,11.374369017112075,0.004409214997146316,-36.96690423142937,-32.67197154407998,inner,
dead,202,933564.962861874,9.966484066069238,0.08552400674451037,-50.16479145298762,-42.24170166298541,inner,
dead,203,933564.962861874,12.682642157415186,-0.00983861086434083,-33.165950032070604,-30.374452659235672,inner,
dead,204,933564.962861874,10.714863640741365,-0.01836949455501001,-37.543685805963484,-35.317330179802056,inner,
dead,205,933564.962861874,11.50746442793144,0.03854205274324825,-41.63855871498701,-36.287662661520116,inner,
dead,206,933564.962861874,10.822608281598693,0.005228852426774443,-44.505649401139664,-40.76948326395567,inner,
dead,207,933564.962861874,9.541022637362467,-0.024904780980789604,-55.64582091836726,-53.00505883970313,inner,
dead,208,933564.962861874,11.868944955774305,0.006373850949539673,-44.36980818390251,-40.212083134425875,inner,
dead,209,933564.962861874,10.603501744324317,0.002903592497847242,-33.33471580893042,-29.692434296208432,inner,
dead,210,933564.962861874,11.444968720652135,-0.0031115385315489807,-37.3607556152661,-33.76561528315834,inner,
dead,211,933564.962861874,11.237426760759476,0.04082717560280371,-38.841670101817435,-33.470296655010465,inner,
