class,particle_id,frequency_hz,radius_um,re_cm,initial_lateral_um,final_lateral_um,outlet,wall_state
live,0,988080.6553731601,10.449304432354552,0.9806965655395918,-23.365952501384946,7.034896985539142,outer,
live,1,988080.6553731601,11.573469686908973,0.9766490991163229,-21.583332432822807,10.649958581817051,outer,
live,2,988080.6553731601,14.404611542229128,0.9648202291734209,-22.273110131996244,19.25768897254002,outer,
live,3,988080.6553731601,11.595217129147207,0.9765658209769457,-25.042796029299918,11.033718358172221,outer,
live,4,988080.6553731601,11.496975539650993,0.9650328864550713,-23.350520183348863,11.407429065771217,outer,
live,5,988080.6553731601,9.792507588434413,0.9652489073725519,-23.2876613101268,5.187462281657283,outer,
live,6,988080.6553731601,11.005725020145002,0.9676555850905114,-21.539064927454188,10.04394775331168,outer,
live,7,988080.6553731601,10.644765407615434,0.9774673927392316,-22.99534104615632,8.119864684356271,outer,
live,8,988080.6553731601,10.81177631138714,0.9789260422989383,-23.348153144982792,8.003370671019542,outer,
live,9,988080.6553731601,11.537596135399893,0.9755270248070427,-23.182023090772713,10.558310995645249,outer,
live,10,988080.6553731601,11.55816969349786,0.9744981153823895,-23.250339706560766,10.416816454079141,outer,
live,11,988080.6553731601,12.534318513227639,0.9525653580183051,-23.814167067897994,13.38919149971769,outer,
live,12,988080.6553731601,12.45967118631965,0.9776059849039885,-22.240328955603143,13.99642624215808,outer,
live,13,988080.6553731601,11.393437530996444,0.9733126705073232,-25.261153438466042,9.629922343423635,outer,
live,14,988080.6553731601,11.466700757994648,0.9734098159283222,-24.992632954506316,9.131400279114143,outer,
live,15,988080.6553731601,10.517298346384138,0.9679950049310975,-23.250072793081877,7.207881087487562,outer,
live,16,988080.6553731601,9.829392071152075,0.9772559179281353,-26.977413457360466,4.174624146380811,outer,
live,17,988080.6553731601,13.347675858868993,0.9767878417625347,-22.81910670235517,15.489742102033988,outer,
live,18,988080.6553731601,12.328454469694393,0.9758766192579068,-23.45579541618046,12.03835276923508,outer,
live,19,988080.6553731601,12.415425419456987,0.9778574816028609,-22.173604386282804,13.579287652785967,outer,
live,20,988080.6553731601,9.509401693308682,0.9728015963135221,-23.475341791464537,4.204871096594015,outer,
live,21,988080.6553731601,10.35222052432972,0.9758959648160643,-22.962125834935254,6.954576740087869,outer,
live,22,988080.6553731601,10.06936350248373,0.9691047743515445,-26.448289727713576,6.025378778175169,outer,
live,23,988080.6553731601,8.751337213376619,0.9667061400593074,-24.973759704815258,0.9510496179500216,outer,
live,24,988080.6553731601,11.499349030613887,0.9803336213361508,-24.960474462442303,10.517814540249192,outer,
live,25,988080.6553731601,11.902691470783182,0.9786104533364561,-22.511273304902417,10.481271339956944,outer,
live,26,988080.6553731601,11.984701521657234,0.9757907249072307,-22.609300371229082,12.353637463546791,outer,
live,27,988080.6553731601,11.643201854857539,0.979641554452997,-21.694828929475165,10.596946184783956,outer,
live,28,988080.6553731601,10.92772993736707,0.9756860296873932,-25.660155408933903,7.898161006397569,outer,
live,29,988080.6553731601,12.822469571385335,0.983915348614699,-21.905708721321695,14.298633506497625,outer,
live,30,988080.6553731601,10.92833765984459,0.9798913034677631,-23.282536175794398,8.3831575498895,outer,
live,31,988080.6553731601,12.894774568915649,0.9740759312864249,-22.196443158008528,14.040817831979405,outer,
live,32,988080.6553731601,12.092367572662582,0.9753850676655337,-21.70792199828233,12.638545918263175,outer,
live,33,988080.6553731601,11.205037041004642,0.9800202652685688,-23.67251108458004,9.487151485249173,outer,
live,34,988080.6553731601,11.844759432721869,0.9801651584714264,-22.647506309034355,11.997619101084679,outer,
live,35,988080.6553731601,9.84282710346059,0.9659874524209044,-26.519459326985068,5.492508203369897,outer,
live,36,988080.6553731601,10.299310877350207,0.9599786376313492,-22.10310327793847,7.084845117391172,outer,
live,37,988080.6553731601,11.680284410816155,0.9774946635087247,-23.31670785379082,11.294858751894093,outer,
live,38,988080.6553731601,10.814274134823949,0.9735934447319857,-22.383905013936957,7.321271213489029,outer,
live,39,988080.6553731601,10.480593627073509,0.973516645224203,-26.300414643883073,7.096888949128008,outer,
live,40,988080.6553731601,11.30384343868848,0.9724327385001353,-22.006649655042093,10.658665347381477,outer,
live,41,988080.6553731601,10.491920081749887,0.9811065195432158,-26.197647921624956,6.9971539807588226,outer,
live,42,988080.6553731601,12.347026744947065,0.9837119912096802,-22.740196810552728,12.353999347416066,outer,
live,43,988080.6553731601,9.630451545984883,0.9784724215761864,-27.116212656940963,3.180524698586602,outer,
live,44,988080.6553731601,10.327031186863069,0.9755906550956654,-25.295082454365406,4.748170083618058,outer,
live,45,988080.6553731601,9.481945009969131,0.9710290914599734,-25.3354291052272,4.056357420287658,outer,
live,46,988080.6553731601,12.767476105187491,0.9804334041277152,-21.79957900922335,15.031124189928835,outer,
live,47,988080.6553731601,10.64882732051287,0.9773803253210666,-24.86359453981351,7.751959450075549,outer,
live,48,988080.6553731601,11.178101058385355,0.9766371819587338,-21.503487549210252,9.778027494788216,outer,
live,49,988080.6553731601,10.989882448498411,0.9804473236298894,-24.8827661517653,8.985023370571783,outer,
live,50,988080.6553731601,11.005300684455936,0.9749592991754932,-25.75717623492727,8.719642624907731,outer,
live,51,988080.6553731601,12.41577810977162,0.9747539735434774,-22.888020730226046,12.760315780377159,outer,
live,52,988080.6553731601,10.57678517481732,0.9772839191354231,-25.478291125285587,7.755593503029396,outer,
live,53,988080.6553731601,11.286420822421105,0.9741305658011463,-24.634379709997084,9.757386036257465,outer,
live,54,988080.6553731601,10.729835513356166,0.9707229995364187,-22.87634903157949,8.454496861090362,outer,
live,55,988080.6553731601,10.846495292224336,0.9744512352311783,-25.277779881197898,7.330597613422767,outer,
live,56,988080.6553731601,10.799812543589567,0.9719880680751987,-22.521081216454885,9.465011961239194,outer,
live,57,988080.6553731601,11.563941378857658,0.9728344488696603,-23.025014664068284,10.137872661432635,outer,
live,58,988080.6553731601,11.948338485789723,0.9739513267129634,-22.059934608120557,12.816100269886563,outer,
live,59,988080.6553731601,10.125143651195247,0.9721783721154049,-21.515540647659773,6.220633454722881,outer,
live,60,988080.6553731601,12.049804011209673,0.9793805569762793,-22.900649128190338,12.283947451669604,outer,
live,61,988080.6553731601,12.697454109638015,0.9763030790237734,-23.611420406011124,13.313420435967293,outer,
live,62,988080.6553731601,10.814299589852977,0.9691693900364572,-23.16835635677209,7.011097051669827,outer,
live,63,988080.6553731601,10.839142047239093,0.9624033939041874,-23.713449323033483,7.031977125359383,outer,
live,64,988080.6553731601,10.894891543451012,0.9788612218371775,-23.31717800120199,8.869105240553997,outer,
live,65,988080.6553731601,10.15033361890033,0.9766882908326094,-23.58514072555272,5.629690522013989,outer,
live,66,988080.6553731601,10.566863182881608,0.9748289935582172,-21.965614395857294,7.552952529261571,outer,
live,67,988080.6553731601,11.780366415589665,0.9786189520981596,-22.88032532263941,10.989569840757419,outer,
