index,progress,theta_rad,x_m,y_m,width_m,alpha_dep
0,0.0,0.0,0.0007939557907559097,0.0,0.00014023016991085544,0.006244314036592446
1,0.0006253908692933083,0.017549732047870296,0.0007961193576183816,1.3375760654409541e-05,0.00014023016991203017,0.006315312319573399
2,0.0012507817385866166,0.03509946409574059,0.0007980837571226265,2.681564925841003e-05,0.00014023016991322133,0.006387112668720733
3,0.001876172607879925,0.05264919614361089,0.0007998445432928939,4.0317878845977004e-05,0.00014023016991442918,0.006459724026306417
4,0.0025015634771732333,0.07019892819148119,0.0008013972075704156,5.38804595369748e-05,0.00014023016991565395,0.006533155431587472
5,0.0031269543464665416,0.08774866023935149,0.0008027371909500133,6.750119320759676e-05,0.00014023016991689588,0.006607416021795591
6,0.00375234521575985,0.10529839228722178,0.0008038598964760305,8.117766878737163e-05,0.00014023016991815523,0.006682515033135443
7,0.004377736085053158,0.12284812433509207,0.000804760702060787,9.490725819897063e-05,0.0001402301699194322,0.006758461801791629
8,0.0050031269543464665,0.14039785638296237,0.0008054349735877099,0.00010868711295513755,0.00014023016992072704,0.006835265764944442
9,0.005628517823639775,0.15794758843083267,0.0008058780782603858,0.0001225141614251131,0.00014023016992204004,0.006912936461794322
10,0.006253908692933083,0.17549732047870298,0.0008060853981579658,0.00013638510678094006,0.00014023016992337144,0.00699148353459518
11,0.0068792995622263915,0.19304705252657325,0.0008060523439566785,0.00015029642563202337,0.0001402301699247215,0.007070916729696503
12,0.0075046904315197,0.21059678457444356,0.0008057743687766344,0.00016424436735428555,0.00014023016992609046,0.007151245898594438
13,0.008130081300813009,0.22814651662231386,0.0008052469821126691,0.00017822495411820571,0.0001402301699274786,0.0072324809989917065
14,0.008755472170106316,0.24569624867018414,0.0008044657638076498,0.00019223398161797385,0.00014023016992888615,0.007314632095866518
15,0.009380863039399626,0.26324598071805444,0.0008034263780264791,0.00020626702050192405,0.00014023016993031345,0.00739770936255044
16,0.010006253908692933,0.28079571276592474,0.000802124587188962,0.00022031941850235095,0.00014023016993176075,0.007481723081815342
17,0.010631644777986242,0.29834544481379505,0.000800556265819754,0.00023438630326075776,0.00014023016993322835,0.007566683646969338
18,0.01125703564727955,0.31589517686166535,0.0007987174142738004,0.0002484625858425449,0.00014023016993471648,0.007652601562961829
19,0.011882426516572859,0.33344490890953565,0.0007966041722959764,0.00026254296493312726,0.00014023016993622544,0.007739487447497641
