index,progress,theta_rad,x_m,y_m,width_m,alpha_dep
901,0.5634771732332708,16.231861475935627,-0.001153219946073216,-0.000631227243019838,0.00013528756194221517,0.9966843658309987
902,0.5641025641025641,16.249876860481617,-0.0011424862483354486,-0.0006517587106905619,0.00013528793507270584,0.9967622752894978
903,0.5647279549718575,16.267892245027607,-0.001131314034248413,-0.0006721188154824076,0.00013528831255916492,0.9968381172076513
904,0.5653533458411507,16.285907629573593,-0.0011197064875667774,-0.0006922984109040977,0.0001352886944520496,0.9969119395214794
905,0.5659787367104441,16.303923014119583,-0.0011076670747997902,-0.000712288389861874,0.00013528908080239244,0.9969837889117342
906,0.5666041275797373,16.321938398665573,-0.001095199543930686,-0.0007320796937530011,0.00013528947166180732,0.9970537108317243
907,0.5672295184490307,16.33995378321156,-0.0010823079226957308,-0.000751663321543146,0.00013528986708249605,0.9971217495344546
908,0.5678549093183239,16.35796916775755,-0.0010689965164250804,-0.0007710303388092634,0.00013529026711725487,0.9971879480991005
909,0.5684803001876173,16.375984552303535,-0.001055269905448644,-0.0007901718867296612,0.00013529067181948092,0.9972523484568245
910,0.5691056910569106,16.393999936849525,-0.0010411329420710847,-0.0008090791910031585,0.0001352910812431788,0.9973149914159485
911,0.5697310819262039,16.412015321395515,-0.001026590747121226,-0.0008277435706791793,0.00013529149544296725,0.9973759166864948
912,0.5703564727954972,16.4300307059415,-0.0010116487060819912,-0.0008461564468810157,0.00013529191447408598,0.9974351629041031
913,0.5709818636647905,16.44804609048749,-0.0009963124648080665,-0.0008643093514045973,0.00013529233839240233,0.9974927676533394
914,0.5716072545340838,16.46606147503348,-0.000980587924839446,-0.000882193935175368,0.00013529276725441828,0.9975487674904046
915,0.5722326454033771,16.484076859579467,-0.0009644812383198773,-0.000899801976546289,0.00013529320111727716,0.9976031979652555
916,0.5728580362726704,16.502092244125457,-0.0009479988025302204,-0.0009171253894202393,0.000135293640038771,0.9976560936431479
917,0.5734834271419638,16.520107628671443,-0.0009311472540476378,-0.0009341562311804645,0.00013529408407734735,0.997707488125612
918,0.574108818011257,16.538123013217433,-0.0009139334625422903,-0.0009508867104132979,0.00013529453329211633,0.9977574140708717
919,0.5747342088805504,16.556138397763423,-0.0008963645242242211,-0.000967309194407633,0.00013529498774285829,0.9978059032137165
920,0.5753595997498436,16.57415378230941,-0.0008784477549537476,-0.0009834162164163419,0.00013529544749003053,0.9978529863848367
921,0.575984990619137,16.5921691668554,-0.0008601906830295649,-0.0009992004826652385,0.00013529591259477518,0.9978986935296302
922,0.5766103814884302,16.61018455140139,-0.0008416010416695045,-0.0010146548790957906,0.0001352963831189263,0.9979430537264942
923,0.5772357723577236,16.628199935947375,-0.0008226867611994973,-0.001029772477828446,0.00013529685912501744,0.9979860952046037
924,0.5778611632270169,16.646215320493365,-0.0008034559609670519,-0.0010445465433340424,0.00013529734067628941,0.9980278453611947
925,0.5784865540963102,16.66423070503935,-0.0007839169409961862,-0.0010589705383013904,0.00013529782783669767,0.9980683307783546
926,0.5791119449656035,16.68224608958534,-0.0007640781734011959,-0.001073038129189961,0.00013529832067092021,0.9981075772393302
927,0.5797373358348968,16.70026147413133,-0.0007439482935774002,-0.0010867431914571657,0.0001352988192443654,0.9981456097443632
928,0.5803627267041901,16.718276858677317,-0.0007235360911872771,-0.0011000798144506219,0.00013529932362317976,0.9981824525260589
929,0.5809881175734835,16.736292243223307,-0.0007028505009609873,-0.001113042305956481,0.0001352998338742559,0.9982181290642987
930,0.5816135084427767,16.754307627769297,-0.0006819005933306825,-0.001125625196395711,0.00013530035006524075,0.9982526621007023
931,0.5822388993120701,16.772323012315283,-0.000660695564918241,-0.0011378232426610933,0.00013530087226454335,0.9982860736526474
932,0.5828642901813633,16.790338396861273,-0.0006392447288964759,-0.0011496314315884825,0.00013530140054134336,0.9983183850268569
933,0.5834896810506567,16.80835378140726,-0.0006175575052441327,-0.0011610449830567185,0.00013530193496559924,0.9983496168325561
934,0.5841150719199499,16.82636916595325,-0.0005956434109150367,-0.0011720593527115403,0.00013530247560805634,0.9983797889942116
935,0.5847404627892433,16.84438455049924,-0.000573512049942145,-0.0011826702343095913,0.00013530302254025577,0.998408920763856
936,0.5853658536585366,16.862399935045225,-0.0005511731034971216,-0.0011928735616796378,0.00013530357583454249,0.9984370307330063
937,0.5859912445278299,16.880415319591215,-0.0005286363199262469,-0.00120266551029892,0.0001353041355640742,0.9984641368441797
938,0.5866166353971232,16.898430704137205,-0.0005059115047834808,-0.0012120424984834869,0.0001353047018028298,0.99849025640202
939,0.5872420262664165,16.91644608868319,-0.00048300851088131457,-0.0012210011881923068,0.0001353052746256183,0.9985154060840303
940,0.5878674171357098,16.93446147322918,-0.0004599372283800678,-0.0012295384854458073,0.00013530585410808746,0.9985396019509286
941,0.5884928080050031,16.952476857775167,-0.0004367075749361322,-0.0012376515403604103,0.00013530644032673294,0.9985628594566224
942,0.5891181988742964,16.970492242321157,-0.00041332948592930535,-0.0012453377468015859,0.00013530703335890717,0.9985851934578156
943,0.5897435897435898,16.988507626867147,-0.00038981290478934025,-0.0012525947416587506,0.00013530763328282837,0.9986066182232487
944,0.590368980612883,17.006523011413133,-0.0003661677734412948,-0.0012594204037463309,0.00013530824017758978,0.9986271474425766
945,0.5909943714821764,17.024538395959123,-0.0003424040228890543,-0.0012658128523361143,0.00013530885412316897,0.9986467942348944
946,0.5916197623514696,17.04255378050511,-0.0003185315639560138,-0.0012717704453269125,0.00013530947520043707,0.9986655711569072
947,0.592245153220763,17.0605691650511,-0.00029456027820128457,-0.0012772917770584287,0.00013531010349116817,0.9986834902107593
948,0.5928705440900562,17.07858454959709,-0.0002705000090295566,-0.001282375675777012,0.00013531073907804904,0.9987005628515152
949,0.5934959349593496,17.096599934143075,-0.00024636055301195236,-0.0012870212007618633,0.0001353113820446884,0.9987167999943083
950,0.5941213258286429,17.114615318689065,-0.00022215165143478995,-0.0012912276391210111,0.0001353120324756269,0.9987322120211519
951,0.5947467166979362,17.132630703235055,-0.00019788298209254482,-0.001294994502267156,0.00013531269045634662,0.9987468087874213
952,0.5953721075672295,17.15064608778104,-0.00017356415134051336,-0.0012983215220842717,0.0001353133560732811,0.9987605996280103
953,0.5959974984365228,17.16866147232703,-0.00014920468642210422,-0.0013012086467965288,0.00013531402941382526,0.9987735933631646
954,0.5966228893058161,17.186676856873017,-0.00012481402808495648,-0.0013036560365518371,0.00013531471056634536,0.998785798303993
955,0.5972482801751094,17.204692241419007,-0.00010040152349914252,-0.0013056640587329638,0.0001353153996201891,0.9987972222576662
956,0.5978736710444027,17.222707625964997,-7.597641949017441e-05,-0.0013072332830098108,0.00013531609666569595,0.9988078725322989
957,0.5984990619136961,17.240723010510983,-5.154785609843672e-05,-0.0013083644761470502,0.00013531680179420738,0.9988177559415231
958,0.5991244527829893,17.258738395056973,-2.7124860475972952e-05,-0.0013090585965818834,0.00013531751509807713,0.9988268788087509
959,0.5997498436522827,17.276753779602963,-2.716341130662448e-06,-0.001309316788787209,0.0001353182366706819,0.9988352469711335
960,0.600375234521576,17.29476916414895,2.1668917473217865e-05,-0.0013091403774359942,0.00013531896660643174,0.9988428657832168
961,0.6010006253908693,17.31278454869494,4.6022259949854096e-05,-0.0013085308613830914,0.0001353197050007808,0.9988497401202935
962,0.6016260162601627,17.330799933240925,7.033516465493301e-05,-0.001307489907481155,0.00013532045195023803,0.9988558743814575
963,0.6022514071294559,17.348815317786915,9.459924797074715e-05,-0.0013060193442476894,0.00013532120755237808,0.9988612724923605
964,0.6028767979987493,17.366830702332905,0.0001188062682079759,-0.001304121155400591,0.00013532197190585215,0.99886593790767
965,0.6035021888680425,17.38484608687889,0.00014294812912000822,-0.0013017974732798233,0.00013532274511039903,0.9988698736132366
966,0.6041275797373359,17.40286147142488,0.0001670168830265081,-0.001299050572173126,0.00013532352726685628,0.9988730821279646
967,0.6047529706066291,17.42087685597087,0.0001910047335439366,-0.001295882861563839,0.00013532431847717143,0.9988755655053896
968,0.6053783614759225,17.438892240516857,0.00021490403792188712,-0.0012922968793190742,0.0001353251188444131,0.9988773253349678
969,0.6060037523452158,17.456907625062847,0.00023870730898497558,-0.0012882952848365947,0.00013532592847278273,0.9988783627430716
970,0.6066291432145091,17.474923009608833,0.00026240721668103464,-0.0012838808521687946,0.00013532674746762573,0.9988786783936955
971,0.6072545340838024,17.492938394154823,0.0002859965892375369,-0.001279056463142194,0.0001353275759354433,0.9988782724888732
972,0.6078799249530957,17.510953778700813,0.0003094684139289126,-0.0012738251004908426,0.00013532841398390392,0.998877144768804
973,0.608505315822389,17.5289691632468,0.00033281583745868343,-0.0012681898410219158,0.00013532926172185535,0.9988752945116887
974,0.6091307066916823,17.54698454779279,0.0003560321659611451,-0.001262153848831686,0.00013533011925933623,0.9988727205332792
975,0.6097560975609756,17.56499993233878,0.0003791108646283127,-0.001255720368589872,0.00013533098670758821,0.9988694211861346
976,0.610381488430269,17.583015316884765,0.0004020455569689088,-0.0012488927189101134,0.00013533186417906791,0.9988653943585887
977,0.6110068792995622,17.601030701430755,0.0004248300237069923,-0.0012416742858241065,0.00013533275178745916,0.998860637473426
978,0.6116322701688556,17.61904608597674,0.0004474582013287225,-0.0012340685163765828,0.0001353336496476852,0.9988551474862668
979,0.6122576610381488,17.63706147052273,0.00046992418028680646,-0.0012260789123579544,0.00013533455787592092,0.9988489208836584
980,0.6128830519074422,17.65507685506872,0.0004922222028727887,-0.0012177090241910857,0.00013533547658960542,0.9988419536808735
981,0.6135084427767354,17.673092239614707,0.000514346660768418,-0.0012089624449881514,0.00013533640590745446,0.9988342414194143
982,0.6141338336460288,17.691107624160697,0.0005362920922879782,-0.0011998428047930913,0.00013533734594947308,0.9988257791642178
