sample_id,family,equation,mean_target_correct,std_target_correct,mean_wall_loss,mean_live_recovery,mean_dead_removal,mean_live_outlet_purity,mean_dead_outlet_purity,length_mm,mean_width_um,residence_s,active_joule_power_mW,steady_substrate_delta_c_proxy,thermal_risk,short_channel_score,v9_score
76,tapered_c_spiral,"theta in [-pi, pi]; r(theta)=a+b theta+c sin(2 theta+phi)",0.6,0.0,0.0,0.2,1.0,1.0,0.5555555555555556,11.699949138656924,144.72647278371787,6.182441613416366,3.231592781578983,3.554787429138646,low,0.008547045702070403,0.6769234113186336
95,tapered_c_spiral,"theta in [-pi, pi]; r(theta)=a+b theta+c sin(2 theta+phi)",0.5818181818181818,0.0,0.0,0.2909090909090909,0.8727272727272727,0.6956521739130435,0.5517241379310345,9.135655715056844,218.697177782501,3.382167364785463,1.833704050899588,2.9311866944706177,low,0.00895591782025388,0.6624214422004667
155,tapered_c_spiral,"theta in [-pi, pi]; r(theta)=a+b theta+c sin(2 theta+phi)",0.5833333333333334,0.0,0.0,0.16666666666666666,1.0,1.0,0.5454545454545454,7.091411599679561,151.0251531150585,4.605740649650065,4.820553686827077,7.440341366425897,moderate,0.011751303976925968,0.639095069125667
56,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.6090909090909091,0.0,0.0,0.36363636363636365,0.8545454545454545,0.7142857142857143,0.573170731707317,36.030943103501755,155.44177778751725,7.146814854465093,1.6706115638440058,0.6313754935916345,low,0.003027700628804991,0.6351030830259519
45,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.6181818181818182,0.0,0.0,0.23636363636363636,1.0,1.0,0.5670103092783505,42.07086552592136,167.71480293171587,25.14241982373029,5.748481015275053,1.869696735172125,low,0.00280911306920943,0.6349787971735974
4,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.6,0.0,0.0,0.34545454545454546,0.8545454545454545,0.7037037037037037,0.5662650602409639,29.332465765431692,186.85422201823766,9.432884319772494,7.293335454894952,3.7843932465670256,low,0.003409191739954231,0.630682725659588
92,tapered_c_spiral,"theta in [-pi, pi]; r(theta)=a+b theta+c sin(2 theta+phi)",0.5636363636363636,0.0,0.0,0.2727272727272727,0.8545454545454545,0.6521739130434783,0.5402298850574713,8.83115122791773,191.41389520078286,3.0777224572123623,0.9053326688594796,1.6437808322359684,low,0.007205896716522228,0.6284894340850636
152,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.6055555555555555,0.0,0.0,0.2111111111111111,1.0,1.0,0.5590062111801242,38.61597403825606,143.4158407114421,26.535031286999555,5.494917320819463,1.9557377558918791,low,0.002733468679334199,0.6258176048236561
36,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.5909090909090909,0.0,0.0,0.18181818181818182,1.0,1.0,0.55,27.863455638024817,135.69924084998004,10.426456743205518,4.053222526716198,2.9530909733758874,low,0.003262663902499902,0.62027306603159
144,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5944444444444444,0.0,0.0,0.18888888888888888,1.0,1.0,0.5521472392638037,35.4042628068704,140.30174806900362,7.727623195498127,4.352156029510133,2.2809956108101184,low,0.0026676009315498854,0.617967737460149
159,logarithmic_dean_spiral,r(theta)=a exp(k theta) with small sinusoidal curvature modulation,0.5722222222222222,0.0,0.0,0.4,0.7444444444444445,0.6101694915254238,0.5537190082644629,18.41082720248152,199.35510871114695,15.32700302982224,0.9281813325988885,0.8751076305962718,low,0.003922812453124738,0.6075275343003448
