index,progress,theta_rad,x_m,y_m,width_m,alpha_dep
0,0.0,0.0,0.0007668434832038474,0.0,0.00013517311217491228,2.4801356756836624e-06
1,0.0006253908692933083,0.018014105596078103,0.0007649829920132711,1.451273565527404e-05,0.00013517311217501606,2.5368368973991104e-06
2,0.0012507817385866166,0.036028211192156205,0.0007628528279512941,2.8958303046325176e-05,0.0001351731121751217,2.5948344273097385e-06
3,0.001876172607879925,0.054042316788234304,0.0007604583924572014,4.3330676896874056e-05,0.0001351731121752292,2.6541579015691473e-06
4,0.0025015634771732333,0.07205642238431241,0.0007578052216946656,5.762414911158509e-05,0.00013517311217533856,2.7148376338644715e-06
5,0.0031269543464665416,0.09007052798039052,0.0007548989685737161,7.183333353827994e-05,0.00013517311217544985,2.776904630905649e-06
6,0.00375234521575985,0.10808463357646861,0.0007517453846322873,8.595316963195834e-05,0.00013517311217556312,2.840390608268726e-06
7,0.004377736085053158,0.12609873917254671,0.0007483503018354068,9.997892501337968e-05,0.00013517311217567838,2.9053280066013986e-06
8,0.0050031269543464665,0.14411284476862482,0.0007447196143502734,0.00011390619691860626,0.00013517311217579569,2.971750008199006e-06
9,0.005628517823639775,0.16212695036470293,0.000740859260355475,0.0001277309125395692,0.00013517311217591506,3.0396905539594052e-06
10,0.006253908692933083,0.18014105596078103,0.0007367752039424117,0.000141449328259376,0.0001351731121760365,3.109184360725515e-06
11,0.0068792995622263915,0.19815516155685914,0.0007324734171666179,0.00015505802778972375,0.0001351731121761601,3.1802669390242267e-06
12,0.0075046904315197,0.21616926715293722,0.0007279598623061246,0.00016855391922140366,0.00013517311217628588,3.252974611210885e-06
13,0.008130081300813009,0.23418337274901532,0.0007232404743832686,0.00018193423100246447,0.0001351731121764139,3.3273445300285427e-06
14,0.008755472170106316,0.25219747834509343,0.000718321144005432,0.00019519650686213814,0.00013517311217654416,3.403414697591428e-06
15,0.009380863039399626,0.27021158394117156,0.0007132077005791147,0.00020833859970210332,0.0001351731121766767,3.481223984802453e-06
16,0.010006253908692933,0.28822568953724964,0.0007079058959504652,0.00022135866448006513,0.00013517311217681158,3.5608121512145128e-06
17,0.010631644777986242,0.3062397951333277,0.000702421388523967,0.0002342551501139467,0.00013517311217694884,3.642219865345868e-06
18,0.01125703564727955,0.32425390072940585,0.0006967597279093761,0.00024702679043821013,0.0001351731121770885,3.7254887254599315e-06
