index,progress,theta_rad,x_m,y_m,width_m,alpha_dep
0,0.0,0.0,0.0007901941754889889,0.0,0.000136663756023514,0.0002444690032830087
1,0.0006253908692933083,0.017894339351107107,0.0007904687090439169,1.4240244143954605e-05,0.0001366637561595634,0.00024802085681932773
2,0.0012507817385866166,0.035788678702214215,0.0007903958839273397,2.8503566144321488e-05,0.00013666375629703542,0.0002516243017156321
3,0.001876172607879925,0.05368301805332132,0.0007899765308369107,4.278033053297461e-05,0.00013666375643594486,0.0002552800869662663
4,0.0025015634771732333,0.07157735740442843,0.0007892119680261177,5.706095840092167e-05,0.00013666375657630681,0.0002589889724282192
5,0.0031269543464665416,0.08947169675553554,0.0007881039939662925,7.13359549018303e-05,0.00013666375671813642,0.00026275172897833574
6,0.00375234521575985,0.10736603610664264,0.0007866548782146226,8.559593630044373e-05,0.00013666375686144906,0.000266569138672801
7,0.004377736085053158,0.12526037545774976,0.0007848673505304163,9.98316564448754e-05,0.0001366637570062602,0.0002704419949089158
8,0.0050031269543464665,0.14315471480885686,0.0007827445882897028,0.000114034032544291,0.00013666375715258553,0.0002743711025892102
9,0.005628517823639775,0.16104905415996396,0.0007802902022558402,0.00012819417013655443,0.00013666375730044092,0.0002783572782879141
10,0.006253908692933083,0.17894339351107108,0.0007775082207711494,0.00014230338713402098,0.00013666375744984233,0.0002824013504198334
11,0.0068792995622263915,0.19683773286217818,0.0007744030724416172,0.00015635323683978747,0.0001366637576008059,0.00028650415941165145
12,0.0075046904315197,0.21473207221328527,0.0007709795673934352,0.0001703355298313415,0.00013666375775334803,0.0002906665578757022
13,0.008130081300813009,0.2326264115643924,0.0007672428771864793,0.00018424235461366516,0.00013666375790748517,0.0002948894107862458
14,0.008755472170106316,0.2505207509154995,0.0007631985134758042,0.00019806609694942353,0.00013666375806323404,0.0002991735956582764
15,0.009380863039399626,0.2684150902666066,0.000758852305517772,0.00021179945777988126,0.00013666375822061143,0.0003035200027289134
16,0.010006253908692933,0.2863094296177137,0.0007542103766225364,0.00022543546965660577,0.00013666375837963446,0.0003079295351413929
17,0.010631644777986242,0.30420376896882084,0.0007492791196592527,0.00023896751161081998,0.00013666375854032027,0.00031240310913171733
18,0.01125703564727955,0.3220981083199279,0.0007440651717245331,0.00025238932239441265,0.0001366637587026863,0.0003169416542179815
19,0.011882426516572859,0.33999244767103504,0.0007385753880883273,0.00026569501203408253,0.00013666375886675004,0.00032154611339243154
20,0.012507817385866166,0.35788678702214216,0.0007328168155345379,0.00027887907164784006,0.00013666375903252927,0.0003262174433162777
21,0.013133208255159476,0.37578112637324923,0.0007267966652162754,0.000291936381481087,0.00013666375920004197,0.0003309566145173182
22,0.013758599124452783,0.39367546572435635,0.0007205222851477173,0.00030486221712770333,0.00013666375936930626,0.0003357646115903961
23,0.014383989993746092,0.4115698050754635,0.000714001132456022,0.0003176522539099488,0.0001366637595403404,0.00034064243340074633
24,0.0150093808630394,0.42946414442657055,0.0007072407455176898,0.00033030256939950767,0.00013666375971316296,0.0003455910932902614
25,0.015634771732332707,0.4473584837776777,0.0007002487161041267,0.0003428096440706125,0.00013666375988779256,0.00035061161928672305
26,0.016260162601626018,0.4652528231287848,0.0006930326616609655,0.00035517036008485286,0.0001366637600642482,0.0003557050543160422
