case_id,seed,geometry,dep_enabled,dep_sign,frequency_hz,turns,pitch_um,channel_width_um,voltage_v,velocity_um_s,outlet_split_ratio,correct_A_live_inner_dead_outer,correct_B_live_outer_dead_inner,target_correct,preferred_direction,live_recovery_A,dead_removal_A,wall_loss,live_final_lateral_mean_um,dead_final_lateral_mean_um,distribution_gap_um,stage,sample_id,inner_radius_um,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,dean_scale,optimization_score
spiral_dep_1_sign_1_f_2728.7kHz_V_10.1758_u_7251_split_0.627271,111,spiral,True,1.0,2728700.7956555877,7.906986531618793,368.1687206272265,203.3523395675282,10.175848026197954,7250.552287132138,0.6272709178704439,0.5142857142857142,0.4857142857142857,0.5142857142857142,A_live_inner_dead_outer,0.7428571428571429,0.2857142857142857,0.0,5.215153149291036,4.765638503505836,0.4495146457852002,inlet_focusing_lhs,96,2062.782082136412,-0.43856615882587824,0.6729711807802008,0.0,1.0,1.0,0.5158590155459625
spiral_dep_1_sign_1_f_942.256kHz_V_5.61603_u_7298_split_0.29731,111,spiral,True,1.0,942256.091472394,7.645936563325623,129.98868823395884,219.53178604569587,5.61602801519431,7298.452653306179,0.2973102226509647,0.5,0.5,0.5,A_live_inner_dead_outer,0.0,1.0,0.0,-2.9211094363675882,-6.5543720645952135,3.6332626282276252,inlet_focusing_lhs,105,550.11936750525,-0.13859441306340514,0.36917027676074016,0.0,1.0,1.0,0.5127164191987967
spiral_dep_1_sign_1_f_380.196kHz_V_10.6284_u_3934_split_0.650461,111,spiral,True,1.0,380195.7406629016,2.3933211498237243,213.9646426590221,188.86631724637544,10.628419571630609,3933.582536902026,0.6504607278245349,0.5,0.5,0.5,A_live_inner_dead_outer,0.8285714285714286,0.17142857142857143,0.0,1.2341047981777433,-2.1291019852027433,3.3632067833804866,inlet_focusing_lhs,72,2166.3264076728833,-0.0458055618362353,0.5654499816476455,0.0,1.0,1.0,0.5117712237418317
spiral_dep_1_sign_1_f_358.653kHz_V_20.8047_u_7689_split_0.328545,111,spiral,True,1.0,358653.4009725639,4.984228079767429,158.82682182061203,165.8518139746309,20.804732646655808,7688.794724090033,0.3285448240941896,0.5,0.5,0.5,A_live_inner_dead_outer,0.0,1.0,0.0,30.317771788880744,33.145953234457345,2.8281814455766003,inlet_focusing_lhs,50,1428.393955981911,0.22511444369163092,0.41935452035994214,0.0,1.0,1.0,0.509898635059518
spiral_dep_1_sign_1_f_795.817kHz_V_11.4387_u_5320_split_0.729193,111,spiral,True,1.0,795817.2085285764,3.8484244132853966,190.13382545195358,223.66128995902304,11.438686002687142,5319.74083989277,0.729193243337316,0.5,0.5,0.5,A_live_inner_dead_outer,1.0,0.0,0.0,-32.066049702064596,-34.73014446028633,2.6640947582217365,inlet_focusing_lhs,67,1160.3937379415513,-0.34927006932943866,0.40362856425792104,0.0,1.0,1.0,0.5093243316537761
spiral_dep_1_sign_1_f_454.712kHz_V_21.1308_u_7017_split_0.284092,111,spiral,True,1.0,454712.36726538034,2.6559471420875465,186.23395615261919,194.6860068011417,21.13080536761056,7017.377880203256,0.2840923937013339,0.4714285714285714,0.5142857142857142,0.5142857142857142,B_live_outer_dead_inner,0.2714285714285714,0.6714285714285714,0.014285714285714285,-28.200860328550586,-24.556044996698045,3.6448153318525414,inlet_focusing_lhs,30,1023.7832930406945,-0.4872430709162003,0.7502609797047151,0.0,1.0,1.0,0.5077568536614838
spiral_dep_1_sign_1_f_753.761kHz_V_7.66742_u_7449_split_0.412969,111,spiral,True,1.0,753760.88703966,4.113436525861132,232.95558872508087,200.28091277286134,7.667421776010857,7449.023367047506,0.4129692321253063,0.5,0.5,0.5,A_live_inner_dead_outer,0.0,1.0,0.0,31.05050011220594,28.88103680886683,2.169463303339107,inlet_focusing_lhs,116,664.1873850929917,0.23344058021003433,0.2354393535061433,0.0,1.0,1.0,0.5075931215616869
spiral_dep_1_sign_1_f_3445.71kHz_V_4.2613_u_4704_split_0.338515,111,spiral,True,1.0,3445711.4769612686,7.78973256416671,298.25615459792766,125.21087865066684,4.261302170954327,4703.501344513763,0.3385150222563707,0.5,0.5,0.5,A_live_inner_dead_outer,0.0,1.0,0.0,19.592002788757846,21.43595930234441,1.8439565135865656,inlet_focusing_lhs,32,2096.7689489619306,-0.20325035555086857,0.2068873262342502,0.0,1.0,1.0,0.506453847797553
spiral_dep_1_sign_1_f_2560.67kHz_V_19.497_u_6018_split_0.502283,111,spiral,True,1.0,2560665.2407251857,1.7629961644786158,107.10522109095669,214.23673061518835,19.497009560263848,6018.102717990984,0.5022829276023568,0.5,0.5,0.5,A_live_inner_dead_outer,1.0,0.0,0.0,-46.97996347207708,-45.296710107573176,1.683253364503905,inlet_focusing_lhs,64,1743.1286929984026,-0.45846979390781195,0.13671324469580415,0.0,1.0,1.0,0.5058913867757636
spiral_dep_1_sign_1_f_3782.25kHz_V_23.0844_u_7886_split_0.528735,111,spiral,True,1.0,3782249.413843552,6.175337580496966,103.75855509339323,233.1776481884537,23.084445402466645,7885.980855170212,0.5287347949141523,0.5,0.5,0.5,A_live_inner_dead_outer,0.8,0.2,0.0,-29.54331909924051,-28.26545096624078,1.2778681329997283,inlet_focusing_lhs,84,1405.848924849416,-0.3643064361498147,0.6227491194024011,0.0,1.0,1.0,0.504472538465499
spiral_dep_1_sign_1_f_3921.75kHz_V_2.96822_u_2574_split_0.735685,111,spiral,True,1.0,3921749.5254758685,6.505744121591739,122.98749776736744,126.77610947552448,2.968223626991385,2574.2285354829182,0.735684746931956,0.5,0.5,0.5,A_live_inner_dead_outer,1.0,0.0,0.0,-19.93681518196017,-21.030547476260153,1.0937322942999828,inlet_focusing_lhs,56,604.0560009291033,-0.6331216034870757,0.7712090891687868,0.0,1.0,1.0,0.5038280630300499
spiral_dep_1_sign_1_f_2292.55kHz_V_11.7649_u_2673_split_0.694343,111,spiral,True,1.0,2292547.217071852,1.678899381520719,325.748435341177,236.9061414369582,11.764919261119939,2672.6816605085746,0.6943429805413106,0.5,0.5,0.5,A_live_inner_dead_outer,1.0,0.0,0.0,-42.436171733989084,-42.93491221683944,0.49874048285035855,inlet_focusing_lhs,102,1286.8239898783588,-0.37169692224131395,0.1486880008572639,0.0,1.0,1.0,0.5017455916899762
spiral_dep_1_sign_1_f_1723.26kHz_V_5.17156_u_6314_split_0.349803,111,spiral,True,1.0,1723258.184116826,2.595495757583303,349.6454916973242,111.23342186756187,5.17156426495284,6314.126787428991,0.34980269781245754,0.5,0.5,0.5,A_live_inner_dead_outer,0.0,1.0,0.0,10.888583958716715,10.672268971834978,0.21631498688173778,inlet_focusing_lhs,35,1588.60229993365,0.06420789783980263,0.20133546279773515,0.0,1.0,1.0,0.5007571024540861
spiral_dep_1_sign_1_f_3711.8kHz_V_3.1666_u_3332_split_0.417811,111,spiral,True,1.0,3711801.714933736,5.236292552856906,302.36643038446687,133.3440630354786,3.166602901272107,3331.6661254348533,0.41781134794941155,0.5,0.5,0.5,A_live_inner_dead_outer,0.0,1.0,0.0,20.734552356977115,20.580135744094978,0.15441661288213737,inlet_focusing_lhs,1,1889.720425843803,0.05543452643226976,0.1403956858547626,0.0,1.0,1.0,0.5005404581450875
