frequency_hz,voltage_v,velocity_m_s,turns,inner_radius_m,pitch_m,channel_width_m,outlet_split_ratio,inlet_offset_ratio,inlet_spread_ratio,predicted_score
1615749.0520531593,6.637142113554118,0.002640892266610552,4.244547427497784,0.000919419263567228,0.00014025093634076316,0.00023662820838463625,0.45734340208779645,-0.16908730640388425,0.6006146693357977,0.5131510306679603
514908.33170603565,4.615370480993425,0.0036405563098219663,3.842674839511313,0.0018709584123125663,0.00018952079681707417,0.00023191639733247072,0.713143268764064,-0.3260648402098747,0.7434323053159014,0.5129167946060441
2008418.0827419613,3.0068246727040915,0.0023108074201632646,3.876570616545992,0.002196799920618227,0.0002546153508443518,0.00020810278608924296,0.71156942393527,-0.39164186557755887,0.8178361342797811,0.5124850975709105
2545406.321284647,2.590862025054619,0.0058434984439416846,3.3627116122258784,0.0013436204152486332,0.00037171880552046695,0.0002259291121561396,0.43516486996467935,-0.155562647976915,0.4753289524721908,0.5121339849377541
3271132.9331654706,3.4489150618786835,0.005605339320196243,4.570717250453555,0.002001424273608958,0.00023009221626044048,0.00019492825231481634,0.4483720242441224,-0.5879647726138061,0.33684835815872943,0.5119569016599155
3577642.996225472,5.348731629609367,0.004603246140569942,3.6433397679421153,0.0006483803823430522,0.0001983611877645051,0.00019925015345647194,0.7020677669961916,-0.1151057629321951,0.7558287705731549,0.5119232730089307
3105546.583555269,7.542576672100601,0.007614602435557086,3.6396993400098356,0.0015945951617233004,0.00021989922056670007,0.00022559943935265465,0.571944418140975,-0.05255655822284899,0.7223638134177094,0.5118543806037523
4651609.067466131,2.663747175196383,0.004077450110176808,2.6662803917925175,0.0016595173922471446,0.0002785026492840158,0.00017336198973178754,0.3366234685027619,-0.1148986780785568,0.49540911126516074,0.5116087131466693
3399438.806718951,5.588368036861736,0.006625985349699294,2.212217350945665,0.002059388628935406,0.00020539409711248116,0.0002241395016050896,0.5260318450160613,-0.2977971022478506,0.4460364636588605,0.5115777700835771
1890795.8311054865,5.040308314203142,0.003925868023621268,2.160442433709402,0.0008036619905660043,0.00030929691070272707,0.000197190965741471,0.4633079402789981,-0.6801882145497082,0.7805275635509211,0.5114257630261662
2139679.889011729,2.585358845575291,0.0038500144226694794,4.57593130473107,0.0013959255559548964,0.00024291488612660867,0.0002121646347968983,0.4935612192758601,-0.5509249811248846,0.2597063230314428,0.5113736581718009
3628878.645728403,6.4292093439763525,0.002715440743598935,1.7270667422850094,0.0013400771238472752,0.00028010843862309617,0.0001948499166744607,0.5603884771736449,-0.3766431209067924,0.5211532066346383,0.5113553586365212
963924.8114431674,3.0359127265968677,0.002647245637737292,3.147189212407587,0.002130763499376172,0.00035651623581564433,0.0002266677739544476,0.6643095267012191,-0.30508534837361756,0.602335477966182,0.5111011332772921
3404869.5922315386,5.692061893348154,0.006932184397366465,2.4615444043766246,0.0007404361264705963,0.00010976716420973768,0.0002053307421477803,0.26855800089562526,-0.11893934993135447,0.3645779489016822,0.5106631853272421
2710610.3174914103,3.6751554965593076,0.00335106300930165,3.9299727477045443,0.001022292603552594,8.286219904743243e-05,0.00022912517731982535,0.30656209150935515,-0.6251101447261231,0.20764801806536892,0.5102606044173447
2434073.625025039,5.767327064887383,0.005447038487924769,4.204956257836063,0.0008442351055035505,0.00030235481925100846,0.00019043445752999394,0.4868652467312637,-0.35377854969603445,0.7964395688006078,0.5100116085917974
4262355.4687506445,5.227748614707293,0.006887612442505291,1.8084819269908419,0.0005249671286903986,0.00019228858690310677,0.00020550785733819608,0.6989712383800093,-0.12274355369635082,0.7356253631796604,0.5099963798977514
1713173.4353810386,7.775263760399511,0.006377288800284989,2.9477542868025925,0.0006847340199741107,0.00022388133982938115,0.00020136286594915541,0.3452390661299513,0.012075407144931272,0.2972786172789835,0.5098121282819522
4137280.2722068466,6.938343559310528,0.00661577006680116,4.462565130330471,0.000978644273003961,0.00021564935150611593,0.0002259286023910882,0.26626602024800994,-0.2140038462032866,0.4545839387436913,0.5098001313053708
2051504.3863874262,4.771848691604404,0.007394888594004237,2.538594653744928,0.001780289313848602,0.0002104225089913463,0.00018355942650896567,0.27396224246133644,-0.5942943165907997,0.6222702996166508,0.5097894170283727
403951.5609267422,3.8882804760573313,0.007867544331762238,1.9363796879888682,0.0018819452399023236,0.00015528460898650768,0.00020374072145904056,0.6841999027443616,-0.4410620479218757,0.6401397141360825,0.5096150528977866
1255184.6077135522,2.718429279100349,0.004772714179738719,2.3711785983795712,0.00219529325907359,0.00035803253776025515,0.00019935721546834645,0.35888907392035185,-0.6207652336575058,0.7143239180689382,0.5096143560563694
4844587.420582523,2.0818555908543246,0.007428429400397504,3.419155776614691,0.0021579729361987814,0.000340566264770016,0.00023292656240829937,0.5466291772384518,0.10965908914058664,0.515231291528462,0.5095305929400854
3004674.2333140676,3.9052823619877977,0.007216084356574828,4.430269469056188,0.000712067700359587,0.0003658059744598811,0.00019043199604795437,0.4143416253523114,-0.3683214708147234,0.5553328770677514,0.5094877965225079
1646405.581074459,4.9421003384835185,0.006005020419730375,3.948991222303212,0.001609883244807969,8.723387471624644e-05,0.00019069166878945033,0.44395271056682445,-0.2728487836501634,0.3843038030682228,0.5088765853570522
1912789.3676855778,6.2243851518639435,0.003422171927981938,1.6057625018598831,0.0014488336444988844,0.0002814943068667365,0.0002066684713767948,0.6008075266725693,-0.26668619335111793,0.3322050443098076,0.5086092424414063
4087454.6981101767,2.281557103673985,0.0029634808474389355,2.8244626527123224,0.0016204459619872298,9.570586181213686e-05,0.00021219280344532757,0.49764881735421235,-0.031970370572904194,0.4313216079935359,0.5085933603273961
4810834.644967258,5.377543143362066,0.006598497915278993,3.9813046320354006,0.0004521304262452987,0.0002987871954820159,0.00019566539535358267,0.28013910695129157,-0.4855991892961356,0.17529326368758688,0.5083309514467659
3942358.0131201567,4.4039473498071295,0.0073588761328131505,2.026943801148855,0.001827172740669119,0.0001518918076530938,0.00021552537456590517,0.6408362308204798,0.09122863649275403,0.3588146598367603,0.508195515535129
1001363.9175768639,3.3228853905905695,0.0046431730867526255,4.934055488093154,0.0009540605285626003,0.00011994935672023392,0.00022966343493550313,0.4635540450209567,-0.2911157904075934,0.45251934556802026,0.5081490088237339
3136436.1419846187,3.270578455015209,0.0017807197452458811,1.8796849889560932,0.0021448478724707606,0.00011288999349121017,0.00023522281216999165,0.43161072714231347,-0.2927425898019071,0.42895645952899153,0.5080350968865146
3939079.157123214,7.001419443803298,0.003546227141586477,1.7162463854009287,0.001000031108950982,0.00033237340235418313,0.0002206745617610646,0.4798051822522043,-0.5726607848654011,0.5532603775982177,0.5078849516565541
3703748.621902277,3.1373903481374628,0.005017179166424225,4.181962854641975,0.0005496889776626122,0.0002412659317927975,0.00023503106716580096,0.4520769083990965,-0.18648080072818274,0.18211313606783944,0.5077404022353136
2069376.0756308797,2.3613350843474,0.006762366155541231,2.1231125959482546,0.001203229488029236,0.0003670685482355038,0.00020323347831140685,0.5080936728257347,0.042956180378471265,0.49099918983339846,0.5073408228962716
2766413.244353874,3.174581207017974,0.0036917389938240243,3.867567263628531,0.0004706481984076141,0.000187485177950626,0.00019628195944399566,0.5176884224954214,-0.6539859700591865,0.7902355615246484,0.507002108404687
4965901.327572247,8.051267426856377,0.007740627174556758,3.665647081147167,0.0015752849503822084,0.0003300536170107288,0.0001967021963822232,0.29667098958289545,-0.49883407324559953,0.3839919342164145,0.5070012219003115
4047216.970141533,5.313492502572842,0.006557038623724387,2.5150410969115784,0.0004940620732824758,0.0002045597533919222,0.00019061401556881054,0.2648797318233381,-0.05124675231276865,0.501906882733018,0.5068099600995449
2886073.318948481,6.1709337204941015,0.0036277423872390566,3.2109051883399733,0.0006845501239895295,0.0002641172544310135,0.00018938543610598854,0.3539644742112754,-0.2091246971653702,0.2586752929991979,0.5066931110571683
2836008.3675719835,3.1788766617726587,0.006254776830553615,7.34804981117464,0.0008410610987094399,0.00023332941535422676,0.00013820062770610782,0.29855924515646365,-0.48612278603129006,0.23544382598215804,0.5065600633154289
4512668.446737392,7.652188722387131,0.004139987668437195,1.865036547481391,0.0016383040002767584,0.0002766613881240391,0.0002178179969870382,0.2664987188453618,0.11660778773605018,0.3828755833002517,0.5064023696925983
945675.8766729033,4.900111136354502,0.004070883128584161,2.478112808033085,0.0018065765896391815,0.00018639913576879474,0.00022886595846175777,0.687383200037853,-0.11923474347782625,0.32157722145719014,0.5063503042793693
2443416.295321035,6.49355781561321,0.0021453595087621924,1.518794241955364,0.0013476365996715287,0.0002693962435655619,0.000237066842892437,0.4894796523527158,0.07503399625554874,0.5527209454584248,0.5061798892998819
1280219.8223580844,7.666796227359754,0.00695389039590959,3.14120698374207,0.0019515235057484931,0.00010334535661446901,0.00022457622317232425,0.45048603434329454,-0.25256697676664147,0.39217322093707613,0.505813570933389
830228.6509769653,2.4474960751560193,0.00355379557967839,2.879081274395437,0.0012260602063393201,0.0001830373346859944,0.00019306903540514884,0.42875389712464235,0.08954277868149041,0.6752051597946929,0.5056321466696356
1169822.6924471732,3.301387029639808,0.00646456559995487,3.6439869450498446,0.0005599854958210097,0.0003422064313450006,0.00018799927765100755,0.2567365070662308,-0.31623984157457397,0.2683906760659702,0.5055496782886235
1610420.7148794848,4.36347378303113,0.005891050656036552,3.6277807733384897,0.0004602607987070844,0.00033416594477926603,0.0002374415548009654,0.4942243291861475,-0.6419825424515313,0.7614947573843146,0.5054036913391368
