class,particle_id,frequency_hz,radius_um,re_cm,initial_lateral_um,final_lateral_um,outlet,wall_state
dead,33,1302722.8447569925,10.354728301950917,0.0016439138287721415,-26.40386056261934,-24.064883135192765,inner,
dead,34,1302722.8447569925,11.583012716043113,-0.007948818449844236,-27.744877964002356,-26.187047096211785,inner,
dead,35,1302722.8447569925,8.344898680382064,-0.0053993605333442635,-22.196005206190584,-19.609084979615588,inner,
dead,36,1302722.8447569925,10.24723852719003,0.019103686412037812,-21.259481264554314,-18.59457548159246,inner,
dead,37,1302722.8447569925,11.743308013075767,-0.009637901581758477,-28.704634274572168,-26.434684402337613,inner,
dead,38,1302722.8447569925,10.966912160864885,-0.002244932379132751,-20.4448954017993,-18.00018414323393,inner,
dead,39,1302722.8447569925,9.615328033893526,-0.004349059986164825,-18.980486458498994,-16.299998868604668,inner,
dead,40,1302722.8447569925,13.11567395912346,0.018364255013923074,-19.127106246192273,-16.444297754409934,inner,
dead,41,1302722.8447569925,10.725715253153304,-0.009393174239774833,-22.931221821986917,-20.95892606441683,inner,
dead,42,1302722.8447569925,10.756464235951679,0.0062872034156939045,-18.90831162950914,-16.985295698157877,inner,
dead,43,1302722.8447569925,9.569307199204596,0.007077723541846311,-27.768666418257638,-25.42396753400958,inner,
dead,44,1302722.8447569925,9.071014405072006,0.008979093988687991,-25.688739263756162,-23.73004622112683,inner,
dead,45,1302722.8447569925,11.738421914723876,0.021606365967684147,-22.504032124528216,-19.27685237226295,inner,
dead,46,1302722.8447569925,11.079310369041467,0.0073558236631909345,-21.94910639790683,-19.957322798044032,inner,
dead,47,1302722.8447569925,10.217593540244941,-0.004074439061957706,-26.674283599901365,-24.504714370710428,inner,
dead,48,1302722.8447569925,13.102560312182057,-0.004919889049400826,-27.618885011878827,-25.40166131022709,inner,
dead,49,1302722.8447569925,10.458534822743491,-0.0053922629456008555,-20.376688063273974,-18.448492293523504,inner,
dead,50,1302722.8447569925,10.960273453925506,0.00893976094881912,-22.86107386619021,-19.767794388955906,inner,
dead,51,1302722.8447569925,11.72830928688359,-0.010984632785628914,-26.94042405620249,-24.5554121592543,inner,
dead,52,1302722.8447569925,9.947588393979036,-0.016731870616535326,-28.52159831929759,-27.662315928666178,inner,
dead,53,1302722.8447569925,9.27056644551077,0.008794187945989724,-26.32368424372401,-22.555204874104458,inner,
dead,54,1302722.8447569925,11.735622765036087,0.0007471245898235651,-19.151821742343003,-15.791526218869608,inner,
dead,55,1302722.8447569925,12.42196423267345,0.021405381727308968,-19.62399118333956,-16.190335191054448,inner,
