frequency_hz,voltage_v,velocity_m_s,turns,inner_radius_m,pitch_m,channel_width_m,outlet_split_ratio,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,dean_scale,dep_sign,predicted_score
2448203.661389358,23.10531341569989,0.00390047514721789,5.139290138048553,0.002048086413497186,0.00014848101472386915,0.00020566533909278825,0.30277724121899724,-0.3777212084762204,0.13960285024887073,0.3689881982035954,0.3106275691164526,1.102454192189999,-0.234216043631851,0.6590540740573535
3106986.091133985,22.294107503523218,0.0033382484404672454,2.9933452688832762,0.0012091576444839445,0.00039674682451452974,0.00020569670611662915,0.4315239307457815,-0.5882319228545689,0.18032327529345327,0.6883187312431579,0.3113784728147233,0.7908590990760268,-0.2711339608497261,0.6587153546661411
1614350.5811182468,20.03429900450069,0.006431547772737951,3.227264134441277,0.0017108221288993143,0.000134743935218819,0.0002239363252062298,0.3443729929361495,-0.39135811574503554,0.5325908044355865,0.36078050993719646,0.7770309777180429,0.20942363349275292,-0.9073242625642817,0.6586874582798666
866568.1335881052,16.83062343273842,0.0012290272597420384,5.185888461355649,0.0007794937123064097,0.00017746941656477676,0.00018601283718905337,0.2700882766327022,-0.551768921165865,0.6142439055726103,0.10780221314895147,0.34895992540816556,0.256764981162673,-0.6052904670065302,0.658619554788911
2583726.296688852,21.05227191809811,0.0033115842205989005,3.8608092019004365,0.0019022830575587163,0.0002766140234571607,0.00012300427227116453,0.36896858423693,-0.574119697903879,0.843520837692529,0.5057646247516832,0.6044499750642239,0.4124861193269304,-0.10599524724531362,0.6584492868565681
4875733.511587337,19.60788635494759,0.0006153656441502857,2.8309865272266874,0.0005719832574486305,0.0001095533298870569,0.00014247707550593718,0.3212618582062953,-0.5339113439142275,0.5195228289447067,0.1489932184474324,0.6713129908734354,0.6496507450683541,-0.2639549572737052,0.658029980157444
3729044.901112686,9.315978574738054,0.00039998608340237644,2.3767973733396417,0.0012733372711578226,0.00011404526956893272,0.00023710106299730809,0.27764907352276014,-0.43697513465332616,0.48094127424842553,0.0855503926007245,0.7150308101419975,0.24812768042405814,-0.6353575394977427,0.657856139222962
902361.2834696769,4.619426213698589,0.0008609751229773609,5.1165728588558625,0.0019800649298376037,0.0002794610078813505,0.0001357292192595475,0.28552261297687737,-0.6134099474734289,0.6735042802368174,0.37396947802438185,0.8748403601232134,1.0320792656786886,-0.05519938756885101,0.657166394327949
3780750.6769316206,7.217542277213185,0.001154451257493022,5.893059147615665,0.0013623630474502882,0.00041384890005444615,0.00021303429175326846,0.33539935688287537,-0.4246794084048923,0.848003721065609,0.5621595175959659,0.6392948163139386,0.085339271932551,-0.12633124924930583,0.6566915216641136
900529.1944259643,19.49984476224577,0.0010609398704927578,3.9440565814627084,0.0017760447965289713,0.0003795603374521452,0.00013517239338548093,0.32851600340049236,-0.6196479580240727,0.8043938801027668,0.18706089180119725,0.7925668773748301,0.9320038432633986,-0.0573995165926513,0.656682041481963
3912871.5265546557,6.661265060966597,0.0012123189951217187,2.624538834645866,0.0016753752460267157,0.0003623770731874067,0.00023886368826131995,0.3171758907314834,-0.7244502832926751,0.4993149982620329,0.45137847629020544,0.5213119806153748,0.8501209719919743,-0.43494765103963196,0.6553528084157854
2350082.6564713106,23.881822737155183,0.002868880298141238,1.7164637602600197,0.0015344526104097526,0.0004440934734099695,0.00021522048324894915,0.3332485785263434,-0.4758781431219238,0.8425452224337333,0.18443390833899265,0.7349008735237947,0.8807705492068314,-0.5622655182567695,0.6552578192619554
811988.9773903884,23.12527523586524,0.00409746558081398,3.344032767993282,0.001792977001042285,0.0003396711006078927,0.00014005768523440862,0.5319714427523545,-0.6594547197357022,0.14346564516430874,0.08462865952126411,0.8223551142386185,0.7681829037293767,-0.9249414093720982,0.6551919114260379
3593164.8878146177,21.153270635457627,0.005884934714391127,1.6127015694601226,0.0015339701090047527,0.0002592747513190896,0.00016314797436040845,0.3066940058476628,-0.6058774910358817,0.13230705819172364,0.13606127671450394,0.34889302790268173,1.6936853777151764,-0.7540565173652336,0.6539545829501842
1799377.167695723,9.792822558852688,0.005293901398470898,3.922881042291655,0.0013373432030627345,9.573861872554322e-05,0.00018565151485229025,0.2852166392638295,-0.6590247723764059,0.16920236609781675,0.18977453917891995,0.7039606138661231,1.2202681795765467,-0.35191282953260483,0.6538136123434937
2640719.682362942,23.535710397242926,0.0017018400660307861,2.3711395292436848,0.0016921535644744282,0.00018632407136463027,0.00019546448703249255,0.32750542543845634,-0.3738598740039814,0.5228930964432318,0.019188507913125846,0.706726592755985,0.5388161900939693,-0.3259459181938005,0.6534151931174705
2661124.0205391273,7.64164552927594,0.000835956293440744,2.199823957810861,0.0009388843157287325,0.00012382431197627733,0.00016584771510413644,0.33766521261518045,-0.6916168701158077,0.34499813160938486,0.35837025299649783,0.4404903537803926,0.5448426648020886,-0.8560699896735051,0.653410618507364
4377916.937345658,21.457488904240154,0.0013567451188226337,4.1309956926175975,0.00133477216297213,0.00012470809054352928,0.00014184013447114915,0.3047750193775363,-0.3275228313200531,0.1791163762676885,0.07611679775925825,0.4297872850639103,0.9999832393184646,-0.5800251193759309,0.6533709124476719
3089449.2143801753,10.69874320398054,0.0019960001890576605,2.6977913775294846,0.001498512157092739,0.0002854288739344057,0.00019614216375725437,0.3714268647708767,-0.5384753746058552,0.24104008320474085,0.3519046655169943,0.2679512842877486,0.4210252094951926,-0.6277364517111146,0.6530150082444502
1793287.9419991656,22.40708972231603,0.003388138481075292,6.458959593640286,0.0004885505861626097,0.0003274385187408053,0.00011159385710776362,0.3942311249354751,-0.6920795412696914,0.14622385875591407,0.25201451521661555,0.774631082296645,0.44617584338967864,-0.2682265802351098,0.6529396379063689
4893020.046626252,17.310685941942175,0.0010952192655433164,4.779094249144431,0.001358602816871062,0.00011004301877273714,0.00023157143246989106,0.2634734403362238,-0.5291447740393148,0.5459531910740507,0.45659750587936954,0.9858072807485461,1.2257943519507704,-0.9928016913584103,0.6529251250300488
4093989.1180985575,17.785769781391153,0.0010846700843497607,2.577974766066588,0.0009188605597580111,0.00023330828040419807,0.0001145341220430076,0.27110734022732086,-0.2966505677133841,0.32426552000597286,0.11530233546344718,0.4816375749825442,0.3145078427126827,-0.6215970501180803,0.6524317782144945
36531.126199377766,18.27959691071566,0.003115394718959928,3.5184265911999764,0.001974231037352534,0.00027647896244480997,0.00021277616272975109,0.37598165402130806,-0.6754836571777225,0.1900863773129599,0.061279893154966625,0.7415300954378634,1.070808364724536,-0.6401594578068819,0.6516961843769941
200965.32531055386,20.086528486715938,0.0016665348448807835,4.9292311938056095,0.0014213803310543158,0.00032814614958292523,0.00015448461393102197,0.2854672938279826,-0.6688271975645907,0.35250541147998365,0.037936705928654474,0.5109277616477642,0.22747604950346276,-0.19042878112642425,0.6514782289763204
2823031.062159328,17.75964197673389,0.001550704487338159,5.937415548344356,0.0020388474450960307,0.00010001396341930669,0.00016080332039385007,0.47025144505512206,-0.4378893219263068,0.13116953960411315,0.5579088610045874,0.5965475326211419,0.4600176960477725,-0.5888309103304201,0.6509526418460618
4688605.609355747,20.07591512955647,0.005111048350410985,2.069036449633251,0.0020006879607641797,0.00027853310727342194,0.0001565244729248628,0.3660143788454554,-0.46524713863281486,0.21495928022853386,0.26902982816046817,0.4609211727932599,0.18421921985863893,-0.431992143021958,0.6508633181068387
3400848.315930516,15.253770207552522,0.0011574586505157054,2.2005763805531595,0.001442718803646029,0.0002644014340332383,0.00016813518646658607,0.39813589668131205,-0.31262425799912397,0.6740539049403247,0.299036323383294,0.9885911307249886,0.08778140259940774,-0.760600538694951,0.6505568398365622
1787152.5721135887,7.116552903250696,0.0027121751493089626,4.933962031917352,0.001629057303907079,0.00015140425351231585,0.00023638659648826286,0.26496622977844536,-0.3337548731448224,0.725880887309151,0.3125098525390906,0.70137381829365,0.05235163699196781,-0.6029662506070641,0.6501152303537078
3619622.2073933263,23.642676180259464,0.006603859071506428,4.09350174471305,0.0016958057997715154,0.00010730709026601849,0.00022338564948114382,0.25355314386305194,-0.5609524640081267,0.335126475478311,0.1749792511760017,0.5835819761139894,0.8464608500851059,-0.4633176089593538,0.6500452513832757
205214.96271324213,21.07483814000416,0.006681407635394429,3.1653591249919892,0.001789497259196768,0.00012925241749108497,0.000228526785311405,0.26932452747614777,-0.5230781516083142,0.40945304164782326,0.4908085579007628,0.4573667093318904,0.18766564157138624,-0.0641637873540013,0.6486289503789443
859873.4056105322,8.175281766656639,0.0028778054145460366,4.244934036147832,0.00211600580079447,0.00042593806752488304,0.0001881397034746045,0.2618338486150063,-0.745989730516394,0.3752126733337647,0.26112176639248574,0.7220950764887605,0.7517805563823934,-0.28091838871388974,0.648266283557644
368873.31457738945,16.165038058411064,0.0017725865502791122,4.1745445621011275,0.0008738654899653607,0.0003881397746059063,0.0001491845781646165,0.31895482250643364,-0.5275786205280721,0.75963260211017,0.45352750526931507,0.8584977102212054,0.5167681085933815,-0.10434755142477203,0.6478798335417764
3026599.1434690477,5.686257530150515,0.000562417949167359,4.608986963649661,0.0017399830113062802,0.0004151805648876604,0.0002306675828240042,0.2569943933682241,-0.3898217330532797,0.17853519900623913,0.25706616707256785,0.4059571663757881,0.6252458061940109,-0.44061478705699475,0.6478666710527554
1438066.7982930918,3.79764915472556,0.0032102620031300914,7.083272661385918,0.0007179904810845135,9.91843929706588e-05,0.000181384060236349,0.30993607041195326,-0.6677548598045911,0.37965660025679854,0.5634558206197907,0.6803748090560806,0.09768997064916733,-0.7076088325861745,0.6476388913330285
4491239.682595677,8.703497401241084,0.001555384013147128,6.792302982796411,0.0020068617858854665,0.00029061783660256404,0.00022836141484376365,0.31989971079884044,-0.6966673785508453,0.7358380799608342,0.589785128839809,0.6982343447012123,0.8589333182069737,-0.2841712936920393,0.6471131944514913
152638.67444734022,21.75477375052431,0.0038091381904573856,3.181306904861808,0.0015150550725951187,0.00012374822570177213,0.000235772808578798,0.32123214235559283,-0.5169002239011903,0.2332683592217314,0.47640444358552836,0.8590279305267279,1.0543238591357997,-0.7891164197983644,0.6471068635046284
3805801.727337306,15.901453126676415,0.001620403985933372,5.920928539083462,0.001916271370933542,0.00018720266446511647,0.00019904958897176423,0.3480500730221505,-0.2116947033952672,0.690909357612254,0.5319198954990829,0.5013097776622015,0.6127924144281629,-0.5617604263614211,0.6470027511922977
2453545.2117513577,11.007672190033997,0.0031517605793642315,4.231981998983333,0.001461199034461332,0.00017478500096384082,0.0002283196322698304,0.2740869238658829,-0.5765064729522931,0.5960036787289433,0.16032587252320743,0.7655001999107048,0.7525849257427529,-0.929029618500882,0.6469586409897224
