case_id,seed,geometry,dep_enabled,dep_sign,frequency_hz,turns,pitch_um,channel_width_um,voltage_v,velocity_um_s,outlet_split_ratio,correct_A_live_inner_dead_outer,correct_B_live_outer_dead_inner,target_correct,preferred_direction,live_recovery_A,dead_removal_A,wall_loss,live_final_lateral_mean_um,dead_final_lateral_mean_um,distribution_gap_um,stage,sample_id,inner_radius_um,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,dean_scale,optimization_score
spiral_dep_1_sign_-1_f_1388.56kHz_V_22.4514_u_2460_split_0.355515,303,spiral,True,-1.0,1388555.0612704507,8.303347096875203,248.4755694119932,194.45206756067563,22.451426093041206,2459.6769046370628,0.3555152519014947,0.031578947368421054,0.968421052631579,0.968421052631579,B_live_outer_dead_inner,0.042105263157894736,0.021052631578947368,0.0,-15.80095873592024,-49.29542127453158,33.49446253861134,segmented_spiral_ml_selected,164,1647.864415385572,-0.624924223339343,0.3086177086375571,0.542395415472512,0.9211764627205511,0.4240246081708122,1.0856516715167186
spiral_dep_1_sign_-1_f_182.418kHz_V_23.3384_u_2163_split_0.29077,303,spiral,True,-1.0,182417.7558610781,4.431393159368124,164.24666047929918,136.5792802553846,23.338410381839033,2162.6327354668374,0.2907702121612701,0.11052631578947368,0.868421052631579,0.868421052631579,B_live_outer_dead_inner,0.0,0.22105263157894736,0.021052631578947368,-11.439186989207892,-37.234588818689666,25.795401829481776,segmented_spiral_ml_selected,169,2177.2309701478525,-0.6074210186697728,0.25353554601900596,0.38480014464445955,0.5686094470175278,0.3964847461016036,0.9302839064031863
spiral_dep_1_sign_-1_f_3700.4kHz_V_22.839_u_1324_split_0.268767,303,spiral,True,-1.0,3700397.7440075492,4.346676378373802,227.3255749871773,118.36718342534031,22.838958590223445,1324.4176353649307,0.2687673456622412,0.19473684210526315,0.7789473684210526,0.7789473684210526,B_live_outer_dead_inner,0.0,0.3894736842105263,0.02631578947368421,12.028113715574893,-30.355701396502035,42.38381511207693,segmented_spiral_ml_selected,176,880.0175352023572,-0.6397125358656395,0.5483226347190389,0.4836345176169551,0.8789467394872603,0.04043595460836347,0.8917644055238483
spiral_dep_1_sign_-1_f_1021.75kHz_V_23.8248_u_1242_split_0.254916,303,spiral,True,-1.0,1021753.5430711944,2.7224541487359852,350.4352839518226,146.10416502764585,23.824756103394808,1242.4137790478912,0.25491570115232076,0.22105263157894736,0.7789473684210526,0.7789473684210526,B_live_outer_dead_inner,0.0,0.4421052631578947,0.0,-12.337380996847916,-38.28920521625681,25.951824219408895,segmented_spiral_ml_selected,162,705.7117199208154,-0.6216112916960588,0.4411556404881342,0.21225625270928278,0.6903907274250145,0.5218351057238295,0.8697787531889838
spiral_dep_1_sign_-1_f_4985.29kHz_V_22.7806_u_1083_split_0.338814,303,spiral,True,-1.0,4985293.595511483,2.5622572638427594,109.82966202738115,125.44785551651293,22.780629510393126,1083.4832595634518,0.33881403017333606,0.24736842105263157,0.7105263157894737,0.7105263157894737,B_live_outer_dead_inner,0.0,0.49473684210526314,0.042105263157894736,36.391882484594625,-22.2786178801845,58.67050036477912,segmented_spiral_ml_selected,165,2133.1508713925837,-0.5827614325770181,0.78129495103114,0.07258863150074327,0.8772331850081392,0.5635146390987574,0.8590309618030427
spiral_dep_1_sign_-1_f_820.784kHz_V_11.2161_u_1301_split_0.345004,303,spiral,True,-1.0,820783.8950150647,4.284517182698853,241.67740440746638,121.62473396663611,11.216062658789419,1301.4033410007894,0.3450043682536071,0.2631578947368421,0.7368421052631579,0.7368421052631579,B_live_outer_dead_inner,0.4631578947368421,0.06315789473684211,0.0,-18.023470594560845,-30.430007490285938,12.406536895725093,segmented_spiral_ml_selected,163,1256.1389318022634,-0.6423896063240396,0.42448917174586703,0.5037993299549817,0.7080877148699354,0.5664282179298548,0.7802649843981957
spiral_dep_1_sign_-1_f_4595.99kHz_V_23.4545_u_1074_split_0.353006,303,spiral,True,-1.0,4595986.523351227,5.94767920750342,219.37893542340208,196.36051293452496,23.454484619498363,1073.810006116866,0.35300553161978326,0.33157894736842103,0.6684210526315789,0.6684210526315789,B_live_outer_dead_inner,0.0,0.6631578947368421,0.0,18.435434508007383,-12.832210376959184,31.267644884966565,segmented_spiral_ml_selected,151,1702.322275214715,-0.1412798538797666,0.7199073907029585,0.3358056858863213,0.8403767950680524,0.1812117258891411,0.7778578097289619
spiral_dep_1_sign_-1_f_4836.6kHz_V_15.7142_u_5372_split_0.3228,303,spiral,True,-1.0,4836595.608159143,3.7696169132599047,138.47252157524343,127.85502365032818,15.714208384870457,5371.505823215445,0.322799825767386,0.33157894736842103,0.6684210526315789,0.6684210526315789,B_live_outer_dead_inner,0.6631578947368421,0.0,0.0,-24.3577202503015,-42.14965175406713,17.79193150376563,segmented_spiral_ml_selected,174,1392.922149125486,-0.7039394545017699,0.1952558712291293,0.021166355524434965,0.7744575922444066,0.10265268215697075,0.7306928128947586
spiral_dep_1_sign_-1_f_3014.26kHz_V_22.4068_u_4551_split_0.26707,303,spiral,True,-1.0,3014262.179483915,4.954192254455503,206.05395125610664,152.4429961240138,22.40683762015792,4551.00721942816,0.2670698789964251,0.3736842105263158,0.6263157894736842,0.6263157894736842,B_live_outer_dead_inner,0.0,0.7473684210526316,0.0,-7.220981323778692,-28.568219037082404,21.347237713303713,segmented_spiral_ml_selected,183,1004.1755477843651,-0.499847761654001,0.2170088028039901,0.12454010915707059,0.998617057922701,0.8627781800954532,0.7010311214702472
spiral_dep_1_sign_-1_f_4426.11kHz_V_22.0396_u_3314_split_0.316466,303,spiral,True,-1.0,4426111.219454372,3.4686917587770494,336.8311044054219,172.23757979851175,22.039610996815732,3314.3459901634924,0.31646611738783215,0.3736842105263158,0.6263157894736842,0.6263157894736842,B_live_outer_dead_inner,0.22105263157894736,0.5263157894736842,0.0,-18.034093452027054,-31.33006420202184,13.295970749994787,segmented_spiral_ml_selected,166,1367.8834730434112,-0.6401251497900156,0.7723472504169152,0.3529693802990942,0.9409519179854106,0.5360886745806056,0.6728516870986659
spiral_dep_1_sign_-1_f_352.792kHz_V_21.6034_u_2003_split_0.349405,303,spiral,True,-1.0,352791.6534289499,5.806934975097832,272.24631301372665,234.46472448235136,21.603385456677643,2003.1524957829463,0.3494054900249688,0.3736842105263158,0.6263157894736842,0.6263157894736842,B_live_outer_dead_inner,0.5263157894736842,0.22105263157894736,0.0,-35.73240468167486,-43.749380026426735,8.016975344751877,segmented_spiral_ml_selected,177,1718.7377782906347,-0.3670677934060548,0.16847795364070148,0.23489904375663512,0.5458380762405006,0.06078404103168498,0.6543752031803157
spiral_dep_1_sign_-1_f_1632.09kHz_V_13.2166_u_4302_split_0.268674,303,spiral,True,-1.0,1632091.9148853156,3.89885399474702,129.28525094451695,117.88456410392531,13.216597641573726,4302.028950625031,0.2686736611697522,0.38421052631578945,0.6157894736842106,0.6157894736842106,B_live_outer_dead_inner,0.0,0.7684210526315789,0.0,-10.118431975210845,-19.324451862159712,9.206019886948868,segmented_spiral_ml_selected,173,1772.8096181003002,-0.6992037296231943,0.5850746973821594,0.29085930088911227,0.7180108745965452,0.9409948983038349,0.6480105432885316
spiral_dep_1_sign_-1_f_2927.14kHz_V_21.2302_u_575_split_0.251727,303,spiral,True,-1.0,2927136.7810565266,2.254183385966551,325.00675203812625,167.2072614013562,21.230194145558208,575.298660228482,0.25172668439202545,0.4,0.6,0.6,B_live_outer_dead_inner,0.0,0.8,0.0,-13.914792032512954,-27.207912568153446,13.293120535640492,segmented_spiral_ml_selected,179,1040.2523308324237,-0.3264084431255717,0.3251848403120226,0.5555422446311442,0.8000788092544907,0.5730665913448819,0.6465259218747417
spiral_dep_1_sign_-1_f_3116.65kHz_V_20.9952_u_1841_split_0.298178,303,spiral,True,-1.0,3116647.627488121,1.6154232562120303,305.5621578899544,175.79662747805685,20.995181402185537,1841.1771978070108,0.2981782387298575,0.4,0.6,0.6,B_live_outer_dead_inner,0.2,0.6,0.0,-18.219282609560786,-29.570739138123535,11.35145652856275,segmented_spiral_ml_selected,168,1834.129820151221,-0.37751441300396005,0.6024834780322393,0.13600613322900817,0.8764073502263404,0.6251280516667229,0.6397300978499696
spiral_dep_1_sign_-1_f_4263.46kHz_V_21.2156_u_1747_split_0.396128,303,spiral,True,-1.0,4263457.050798539,7.13584078282606,286.2066388775021,233.92723463261265,21.215583560420143,1746.675385068221,0.3961282813548982,0.5,0.5,0.5,A_live_inner_dead_outer,1.0,0.0,0.0,-54.04352615223902,-80.39534841714485,26.351822264905827,segmented_spiral_ml_selected,154,1677.5873394108653,-0.7354733393955964,0.18918158822154352,0.4874175752402739,0.7780657966625208,0.34860003719641275,0.5922313779271704
spiral_dep_1_sign_-1_f_3607.91kHz_V_23.4501_u_3490_split_0.263059,303,spiral,True,-1.0,3607908.463944856,8.333665576563103,148.09425691323196,183.29439123447332,23.45012083066397,3489.5266989999664,0.2630593637000216,0.4842105263157895,0.5157894736842106,0.5157894736842106,B_live_outer_dead_inner,0.0,0.968421052631579,0.0,9.65784120790619,-9.301123186397023,18.958964394303212,segmented_spiral_ml_selected,184,1909.1617134139294,-0.5487983867244712,0.7196247722521217,0.44968258503700526,0.9056679137412632,0.9856343165284377,0.5821458490642718
spiral_dep_1_sign_-1_f_2636.7kHz_V_23.0104_u_2512_split_0.323543,303,spiral,True,-1.0,2636703.634798898,4.01702577526332,365.1280983156915,222.20013208977505,23.010438694948157,2511.8987534378853,0.3235432428093971,0.4631578947368421,0.5368421052631579,0.5368421052631579,B_live_outer_dead_inner,0.6947368421052632,0.23157894736842105,0.0,-48.67347746886174,-58.276659777311295,9.603182308449554,segmented_spiral_ml_selected,155,1961.203375367816,-0.6900668720755896,0.5631754382180296,0.4045799330906359,0.6899391223616886,0.1974486658177327,0.5704532433427314
spiral_dep_1_sign_-1_f_2280.38kHz_V_23.8106_u_1903_split_0.324272,303,spiral,True,-1.0,2280380.9845092236,2.688796428609576,332.5994741794765,216.49683174434335,23.81064704978649,1902.8995086081761,0.3242724783469476,0.45789473684210524,0.5421052631578948,0.5421052631578948,B_live_outer_dead_inner,0.7263157894736842,0.18947368421052632,0.0,-50.61790394586708,-58.31946351337338,7.701559567506301,segmented_spiral_ml_selected,167,1443.1929942283452,-0.7438850429472713,0.5992007949495917,0.19995262493253188,0.5363578256373679,0.30798699067772917,0.5690607216441668
spiral_dep_1_sign_-1_f_3238.77kHz_V_13.1726_u_1588_split_0.300373,303,spiral,True,-1.0,3238773.109745752,2.8278464489424557,306.007141072655,163.52943729657875,13.172635342806528,1587.7183240140844,0.3003729196367822,0.45789473684210524,0.5421052631578948,0.5421052631578948,B_live_outer_dead_inner,0.3368421052631579,0.5789473684210527,0.0,-22.54846541080065,-29.229719662503914,6.681254251703265,segmented_spiral_ml_selected,175,1077.735069137852,-0.6185874352988673,0.8105751958259116,0.41274212468550875,0.9520386711456096,0.706792999769249,0.5654896530388562
spiral_dep_1_sign_-1_f_2125.83kHz_V_13.1646_u_3233_split_0.32818,303,spiral,True,-1.0,2125832.808607157,2.148445045429173,437.0036086898545,172.60345886270227,13.164634867974748,3233.495174145103,0.32818014596581374,0.45263157894736844,0.5473684210526316,0.5473684210526316,B_live_outer_dead_inner,0.9052631578947369,0.0,0.0,-36.60194863777806,-39.73837009511784,3.136421457339779,segmented_spiral_ml_selected,157,1744.9188850328567,-0.46913180124057785,0.13751274476041708,0.5354651951744399,0.9807691122473183,0.18110491188991798,0.5583458961533209
spiral_dep_1_sign_-1_f_962.669kHz_V_4.61302_u_2245_split_0.322553,303,spiral,True,-1.0,962668.9025935278,2.119031215878765,310.80549370623174,119.89418783473613,4.613024625566691,2244.5469767528266,0.3225534632989441,0.45789473684210524,0.5421052631578948,0.5421052631578948,B_live_outer_dead_inner,0.8105263157894737,0.10526315789473684,0.0,-24.893053641011093,-25.725565099312504,0.8325114583014113,segmented_spiral_ml_selected,156,1153.493031374945,-0.4514518433938996,0.12715068412821143,0.2053892443232515,0.6921650100214947,0.4587845104693622,0.5450190532619497
spiral_dep_1_sign_-1_f_3676.02kHz_V_21.3371_u_3581_split_0.402862,303,spiral,True,-1.0,3676022.267750302,4.150317057300832,105.57271773279987,190.4491299093272,21.337101567309897,3580.5780315318802,0.4028619164796472,0.5,0.5,0.5,A_live_inner_dead_outer,1.0,0.0,0.0,-56.976078786672446,-66.91443132141711,9.938352534744666,segmented_spiral_ml_selected,159,646.6205598875658,-0.7436816272327621,0.142285365130761,0.2606731904033641,0.8266810282018473,0.6066935484446786,0.5347842338716063
spiral_dep_1_sign_-1_f_332.729kHz_V_21.0226_u_1289_split_0.321528,303,spiral,True,-1.0,332729.41621433565,4.560040312646447,146.45507870784914,205.52873196164217,21.022552028487567,1288.540964879108,0.3215283490403733,0.4842105263157895,0.5,0.5,B_live_outer_dead_inner,0.968421052631579,0.0,0.015789473684210527,-53.8098841632293,-67.64280790711379,13.832923743884493,segmented_spiral_ml_selected,153,1639.4695331457417,-0.7180638442035443,0.3608899687742586,0.47409439036979484,0.632991607065662,0.15673324052597676,0.5270994436299115
spiral_dep_1_sign_-1_f_671.811kHz_V_17.6708_u_1814_split_0.42144,303,spiral,True,-1.0,671811.0675971847,4.550887539073089,129.63304022189092,228.1744111334509,17.670822324919477,1813.563346303726,0.42143997406114425,0.5,0.5,0.5,A_live_inner_dead_outer,1.0,0.0,0.0,-57.77551242942289,-65.02375522534541,7.248242795922522,segmented_spiral_ml_selected,170,1648.2824674835008,-0.598914244323182,0.13274118548382344,0.43816218539173774,0.742946099066514,0.4531929720219065,0.5253688497857288
spiral_dep_1_sign_-1_f_2068.53kHz_V_10.2491_u_1164_split_0.258622,303,spiral,True,-1.0,2068530.9688201468,2.5538628945466497,184.62390973627333,179.1482859675741,10.249075578522731,1164.0466897990543,0.2586220497767323,0.4842105263157895,0.5157894736842106,0.5157894736842106,B_live_outer_dead_inner,0.42105263157894735,0.5473684210526316,0.0,-39.05512360596898,-41.21422156274531,2.1590979567763284,segmented_spiral_ml_selected,171,1714.7377270843265,-0.6171236661552926,0.5414254224526895,0.47656662568381825,0.7319194264483261,1.042403778285553,0.5233463165329277
