stage,sample_id,seed,family,equation,shape_class,inlet_kind,frequency_hz,voltage_v,effective_voltage_v,velocity_um_s,turns,radius_um,pitch_um_per_turn,width_um,eccentricity,curvature_power,inlet_length_um,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,electrode_gap_um,electrode_coverage,field_gain,dean_scale,target_correct,wall_loss,distribution_gap_um,live_recovery,dead_removal,live_outlet_purity,dead_outlet_purity,length_mm,footprint_mm2,residence_s,flow_uL_min,pressure_drop_kPa,reynolds,effective_field_kV_m,active_joule_power_mW,adiabatic_delta_c_proxy,steady_substrate_delta_c_proxy,thermal_risk,manufacturable_gap_ok,manufacturable_bend_ok,manufacturable_no_intersection_ok,self_intersects,channel_overlap_flag,min_nonlocal_clearance_um,mean_curvature_1_m,p95_curvature_1_m,min_curvature_radius_um,smoothness_index,path_samples_valid,short_channel_score,v11_score,v12_score
v12_operating_screen,61,121061,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1954529.189288729,20.617420533642502,22.112392546013904,2437.575636974405,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.6948218447993131,0.3000228853986688,0.30176769182918506,0.7983649276198117,49.50392559538772,0.4280994281199341,1.0725101382072495,1.6863615959255893,0.9846153846153847,0.0,18.422494228182835,0.9692307692307692,1.0,1.0,0.9701492537313433,7.079656095729848,3.6733717016350447,2.90438417103534,0.7026525562384167,0.12323459994259704,0.15984725136008818,446.6795770247788,6.7398898878112155,138.09946022429307,9.173982971572467,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.06845182563425424,1.9613927691291984,1.904993360086346
v12_operating_screen,47,121047,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1846914.7934553584,19.84932437704692,21.01210332936783,1203.00310447936,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.47152394263778463,0.2945677678203006,0.3733678094635545,0.8937158137103346,64.35499671331524,0.660045509529722,1.0585802786146972,1.6863615959255893,0.9153846153846154,0.0,25.71535985213787,1.0,0.8307692307692308,0.8552631578947368,1.0,7.079656095729848,3.6733717016350447,5.884985723951067,0.3467761958658143,0.06081928456350619,0.07888852214955816,326.50305962987267,3.7691940089843343,156.48727368896056,5.130428275617518,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.05867299340078933,1.7954795163964552,1.8901012145748988
v12_operating_screen,95,121095,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1606760.94417163,19.037615670354082,21.079182183777135,1373.0980735669493,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.6580773537054859,0.11019554004533531,0.19800793487488524,0.8129136896462948,46.636435525721446,0.5618742070183457,1.1072385612134317,1.6863615959255893,1.0,0.0,30.06540840911134,1.0,1.0,1.0,1.0,7.079656095729848,3.6733717016350447,5.155972637365046,0.3958075625318506,0.06941864252795305,0.09004272506593551,451.9895645144516,8.544775763315746,310.8110086129039,11.63069852080638,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.0706248994639131,2.0093734919586965,1.884117375003978
v12_operating_screen,107,121107,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1378445.5505405834,14.053926373598717,16.19604398457615,1094.4070064095952,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.5288469006900349,0.16531761345349869,0.22687580497667859,0.8390120515025465,40.96910493306508,0.6294233359192272,1.1524212916755812,1.6863615959255893,0.9692307692307692,0.0,21.04371762818339,0.9384615384615385,1.0,1.0,0.9420289855072463,7.079656095729848,3.6733717016350447,6.468942591071278,0.31547241814962806,0.05532907679396775,0.07176718916543433,395.3233542943417,6.506723631759989,296.94825420329767,8.856609350020037,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.06627875180459536,1.9134120462996995,1.8801253380832113
v12_operating_screen,0,121000,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1636501.6717966013,14.375166824617455,15.960503881275455,1588.4416940968883,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.48002269110239293,0.16963066435447183,0.2335934765508016,0.8799601523090045,48.14336758918336,0.6152455414719535,1.1102830371292187,1.6863615959255893,0.9461538461538461,0.0,16.379847624842423,0.8923076923076924,1.0,1.0,0.9027777777777778,7.079656095729848,3.6733717016350447,4.456982035941206,0.45788224983173276,0.08030560107958058,0.10416416823984513,331.5203044678866,4.829765101547951,151.86301271099038,6.574021762347363,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.06301914106010706,1.841440962055452,1.8794811032145913
v12_operating_screen,13,121013,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1636501.6717966013,14.0,15.543962519809062,1600.0,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.48002269110239293,0.16963066435447183,0.2335934765508016,0.8799601523090045,48.14336758918336,0.6152455414719535,1.1102830371292187,1.6863615959255893,0.9384615384615385,0.0,14.35463118251571,0.8769230769230769,1.0,1.0,0.8904109589041096,7.079656095729848,3.6733717016350447,4.424785059831154,0.4612140328810119,0.0808899452871524,0.10492211946029824,322.86820175208123,4.580957827389779,142.99919455278678,6.235358411116905,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.06193260414527763,1.8174506006407027,1.870951419765017
v12_operating_screen,24,121024,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1636501.6717966013,18.0,19.985094668325935,2200.0,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.48002269110239293,0.16963066435447183,0.2335934765508016,0.8799601523090045,48.14336758918336,0.6152455414719535,1.1102830371292187,1.6863615959255893,0.9769230769230769,0.0,15.872932544395502,0.9538461538461539,1.0,1.0,0.9558823529411765,7.079656095729848,3.6733717016350447,3.2180254980590215,0.6341692952113913,0.11122367476983454,0.14426791425791008,415.11625939553295,7.57260375548106,171.91739901707945,10.307429210213657,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.06736528871942479,1.9374024077144487,1.8666794700943692
v12_operating_screen,32,121032,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1492131.6536614809,20.17599246905206,21.465726935024087,1630.1894515379752,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.5145400645419277,0.27297395832399496,0.36368781642394854,0.7682744470212771,57.779852764028334,0.535670757563947,1.063924214283404,1.6863615959255893,0.9,0.0,18.304872838640975,0.8,1.0,1.0,0.8333333333333334,7.079656095729848,3.6733717016350447,4.342842538363049,0.4699164070649466,0.08241620971412486,0.10690183273574093,371.5088548717777,3.798538486127675,116.37929784898557,5.1703704316621675,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.05649991957113048,1.7474987935669573,1.8599999999999997
v12_operating_screen,64,121064,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,2080078.6621848277,19.104920379656576,21.214778623575366,2042.4098962034632,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.696236475974276,0.1460488657149561,0.3233654375816741,0.8205229337945119,50.27128005548801,0.6732060539155111,1.110435332992302,1.6863615959255893,0.9461538461538461,0.0,19.914990817575415,0.8923076923076924,1.0,1.0,0.9027777777777778,7.079656095729848,3.6733717016350447,3.4663248101617,0.588742565640055,0.10325651547364795,0.13393373444772194,422.00593659359964,6.022367743446236,147.27249535226628,8.197329636918633,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.06301914106010706,1.841440962055452,1.847014945723166
v12_operating_screen,76,121076,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1596989.8641256231,14.757712592047456,17.395544700718663,1010.7503555027615,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.5631958577225434,0.22957289754410615,0.3548352908499256,0.9004874310642041,41.98843482611993,0.7707357472784399,1.1787426128689256,1.6863615959255893,0.9384615384615385,0.0,23.944276708108188,0.8769230769230769,1.0,1.0,0.8904109589041096,7.079656095729848,3.6733717016350447,7.004356770380087,0.29135765481084075,0.051099713097242636,0.06628129346537479,414.2937161805646,6.362193225991559,314.38385316314515,8.659882177400807,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.06193260414527763,1.8174506006407027,1.822460944439339
v12_operating_screen,53,121053,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1711349.7928962326,20.44970706468942,21.73129063282028,2846.144374908154,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.5720560767666181,0.10716404217402152,0.20355774275043448,0.7953251117937262,65.74200147514782,0.7543167840496163,1.0626700208505075,1.6863615959255893,0.8769230769230769,0.0,16.488205571966148,0.7538461538461538,1.0,1.0,0.8024691358024691,7.079656095729848,3.6733717016350447,2.4874550139285576,0.8204260783206228,0.1438902892285357,0.18663968756585575,330.5541380731354,4.3982918062292145,77.1834866273221,5.986723048298519,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.05324030882664218,1.6755277093227097,1.815213675213675
v12_operating_screen,57,121057,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,2062476.9165192428,18.99484845917405,20.219611947552263,2080.435806003634,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.6242428578328032,0.1472650542731594,0.3498078159627453,0.7677055081597297,57.22959561972383,0.5275930781214824,1.0644787185857585,1.6863615959255893,0.8769230769230769,0.0,16.39062076242802,0.7538461538461538,1.0,1.0,0.8024691358024691,7.079656095729848,3.6733717016350447,3.4029678182329275,0.5997038676481216,0.10517896157566671,0.13642733385437195,353.30691626595546,3.5484701920426294,85.18911802952641,4.829990646553926,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.05324030882664218,1.6755277093227097,1.815213675213675
v12_operating_screen,55,121055,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1948148.4825692093,18.60402778938969,21.914083323900332,1756.3897916506219,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.45433803907653625,0.31737726508434794,0.33561066802016515,0.7437862747986772,42.96058888191418,0.7993217264643873,1.1779214464729215,1.6863615959255893,0.9461538461538461,0.0,15.280141465522256,0.8923076923076924,1.0,1.0,0.9027777777777778,7.079656095729848,3.6733717016350447,4.030800070340036,0.5062947619488897,0.08879642134345737,0.1151775872115093,510.09736817471475,7.2247667765685835,205.44719123000874,9.833971843024743,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.06301914106010706,1.841440962055452,1.8142821016010438
v12_operating_screen,99,121099,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1757768.2938581011,16.708893100032803,18.29314404854905,2611.5587437672284,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.6881939836235658,0.22059076429862917,0.21687287474430153,0.8059279419065863,54.6947685267991,0.6960469522703188,1.0948148353712992,1.6863615959255893,0.9076923076923077,0.0,15.949477780193074,0.8153846153846154,1.0,1.0,0.8441558441558441,7.079656095729848,3.6733717016350447,2.7108929150555103,0.7528047126990954,0.1320305274359472,0.17125642405695718,334.45875247805196,4.482165304844605,85.72062929339569,6.100887235083724,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.057586456485959905,1.7214891549817062,1.8130072303233002
v12_operating_screen,7,121007,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1636501.6717966013,12.0,13.323396445550625,1200.0,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.48002269110239293,0.16963066435447183,0.2335934765508016,0.8799601523090045,48.14336758918336,0.6152455414719535,1.1102830371292187,1.6863615959255893,0.8461538461538461,0.0,14.394042462795596,0.6923076923076923,1.0,1.0,0.7647058823529411,7.079656095729848,3.6733717016350447,5.899713413108207,0.3459105246607589,0.06066745896536428,0.07869158959522367,276.7441729303553,3.3656016691026935,140.08084364354625,4.581079648983847,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.048894161167324444,1.5795662636637129,1.7561085972850676
v12_operating_screen,19,121019,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1636501.6717966013,16.0,17.7645285940675,2200.0,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.48002269110239293,0.16963066435447183,0.2335934765508016,0.8799601523090045,48.14336758918336,0.6152455414719535,1.1102830371292187,1.6863615959255893,0.8923076923076924,0.0,14.135710528996713,0.7846153846153846,1.0,1.0,0.8227848101265823,7.079656095729848,3.6733717016350447,3.2180254980590215,0.6341692952113913,0.11122367476983454,0.14426791425791008,368.9922305738071,5.983291856182568,135.83596959374182,8.144141598193508,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.05541338265630105,1.673508432152208,1.7421415107819918
v12_operating_screen,8,121008,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1636501.6717966013,12.0,13.323396445550625,1600.0,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.48002269110239293,0.16963066435447183,0.2335934765508016,0.8799601523090045,48.14336758918336,0.6152455414719535,1.1102830371292187,1.6863615959255893,0.8076923076923077,0.0,11.896266575415956,0.6153846153846154,1.0,1.0,0.7222222222222222,7.079656095729848,3.6733717016350447,4.424785059831154,0.4612140328810119,0.0808899452871524,0.10492211946029824,276.7441729303553,3.3656016691026935,105.06063273265964,4.581079648983847,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.04346147659317729,1.459614456589967,1.6830769230769231
v12_operating_screen,100,121100,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1824719.4485814623,15.620199207879798,16.358895518111346,4086.5053783899366,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.43749559350341366,0.24632333739117365,0.19493335678011697,0.9418292829039601,64.2008568100556,0.5290001685488568,1.0472910940763742,1.6863615959255893,0.8076923076923077,0.0,8.613084948460054,0.7538461538461538,0.8615384615384616,0.8448275862068966,0.7777777777777778,7.079656095729848,3.6733717016350447,1.7324475169341875,1.17797101622323,0.20659824779600997,0.2679780034291126,254.80805601256557,3.2845866088053834,40.14448800664335,4.470806217818074,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.04346147659317729,1.459614456589967,1.6651458885941643
v12_operating_screen,117,121117,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1543628.5801662474,15.353308138329066,17.247092367135526,1830.5403091147296,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.4217618472225795,0.31691281862691156,0.22360019799064068,0.927522401900627,46.17738760479317,0.6340268554069174,1.123346982405615,1.6863615959255893,0.8615384615384616,0.0,13.518285189857963,1.0,0.7230769230769231,0.7831325301204819,1.0,7.079656095729848,3.6733717016350447,3.867522643712583,0.5276692989487867,0.09254519090638594,0.12004010561864181,373.4964938844937,6.661299884481325,181.75106703907682,9.067010400167687,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.05106723499698332,1.5775469864932112,1.6642390320337175
v12_operating_screen,43,121043,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1334573.832028028,21.12333723698886,22.348014042439846,2444.6896392589406,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.5627229870035126,0.14185194425308523,0.2142936731995299,0.8425006302746841,56.08446578764918,0.45159549962875306,1.057977429972877,1.6863615959255893,0.8615384615384616,0.0,20.55579216826667,0.7230769230769231,1.0,1.0,0.7831325301204819,7.079656095729848,3.6733717016350447,2.895932466043381,0.7047032297906514,0.12359425697732752,0.16031376148354998,398.47065900663864,6.784153824122462,138.60191632108152,9.234232709288289,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.05106723499698332,1.5775469864932112,1.6608945858513056
v12_operating_screen,52,121052,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1673650.812899633,16.883111163394652,17.84333638014057,2984.3591585534004,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.38110608952219,0.23058739683349816,0.2279929794222479,0.9403778631190536,59.25631954002553,0.5083722261569992,1.0568748974909223,1.6863615959255893,0.7923076923076923,0.0,10.51185800119114,0.5846153846153846,1.0,1.0,0.7065217391304348,7.079656095729848,3.6733717016350447,2.372253378229968,0.8602677019261231,0.15087790565787293,0.19570330509135936,301.12123936566854,4.375278241173143,73.22373355710246,5.955398196193533,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.04128840276351842,1.4116337337604685,1.654096989966555
v12_operating_screen,110,121110,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1434536.7440115823,21.75870081371752,23.069477080387273,999.6089823983009,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.5946189820476617,0.2537790358568159,0.3458609336866024,0.7735643512923125,60.16565915093904,0.5605679041023492,1.060241476634643,1.6863615959255893,0.7923076923076923,0.0,30.139199253230842,0.5846153846153846,1.0,1.0,0.7065217391304348,7.079656095729848,3.6733717016350447,7.082425448743028,0.288146056297503,0.0505364474342154,0.06555068316548855,383.4326326004726,4.277464039241097,213.72410023279377,5.822258658628483,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.04128840276351842,1.4116337337604685,1.654096989966555
v12_operating_screen,27,121027,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1636501.6717966013,20.0,22.205660742584374,1200.0,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.48002269110239293,0.16963066435447183,0.2335934765508016,0.8799601523090045,48.14336758918336,0.6152455414719535,1.1102830371292187,1.6863615959255893,1.0,0.0,29.213518318224722,1.0,1.0,1.0,1.0,7.079656095729848,3.6733717016350447,5.899713413108207,0.3459105246607589,0.06066745896536428,0.07869158959522367,461.24028821725886,9.348893525285261,389.1134545654062,12.725221247177354,high,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.0706248994639131,1.8993734919586964,1.637402213904741
v12_operating_screen,28,121028,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1636501.6717966013,20.0,22.205660742584374,1600.0,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.48002269110239293,0.16963066435447183,0.2335934765508016,0.8799601523090045,48.14336758918336,0.6152455414719535,1.1102830371292187,1.6863615959255893,1.0,0.0,23.296351239511118,1.0,1.0,1.0,1.0,7.079656095729848,3.6733717016350447,4.424785059831154,0.4612140328810119,0.0808899452871524,0.10492211946029824,461.24028821725886,9.348893525285261,291.8350909240546,12.725221247177354,high,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.0706248994639131,1.8993734919586964,1.637402213904741
v12_operating_screen,38,121038,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1814130.4999808178,12.371602720893538,13.925918799178936,1337.9605932092143,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.6812900618296585,0.2613454162683507,0.22910236050954902,0.8862769899369325,37.783716807711066,0.45233278928265025,1.1256357897477924,1.6863615959255893,0.8384615384615385,0.0,17.810340748661517,0.676923076923077,1.0,1.0,0.7558139534883721,7.079656095729848,3.6733717016350447,5.291378633767293,0.38567887564368286,0.06764222448816204,0.08773853824616792,368.569319690033,6.068601679645125,226.53879748826077,8.26026083467669,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.04780762425249502,1.5055759022489636,1.6362259103189887
v12_operating_screen,26,121026,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1636501.6717966013,20.0,22.205660742584374,800.0,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.48002269110239293,0.16963066435447183,0.2335934765508016,0.8799601523090045,48.14336758918336,0.6152455414719535,1.1102830371292187,1.6863615959255893,1.0,0.0,37.19578959469188,1.0,1.0,1.0,1.0,7.079656095729848,3.6733717016350447,8.849570119662308,0.23060701644050596,0.0404449726435762,0.05246105973014912,461.24028821725886,9.348893525285261,583.6701818481092,12.725221247177354,high,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.0706248994639131,1.8993734919586964,1.628906512708118
v12_operating_screen,29,121029,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1636501.6717966013,20.0,22.205660742584374,2200.0,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.48002269110239293,0.16963066435447183,0.2335934765508016,0.8799601523090045,48.14336758918336,0.6152455414719535,1.1102830371292187,1.6863615959255893,0.9923076923076923,0.0,19.410891783410815,0.9846153846153847,1.0,1.0,0.9848484848484849,7.079656095729848,3.6733717016350447,3.2180254980590215,0.6341692952113913,0.11122367476983454,0.14426791425791008,461.24028821725886,9.348893525285261,212.24370249022152,12.725221247177354,high,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.06953836254908366,1.8753831305439472,1.6215980181005454
v12_operating_screen,82,121082,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1991668.9435469299,17.897077105834242,20.53584486157751,2004.1839571236899,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.40664582068271754,0.2429037864659366,0.35331292872163017,0.9061992502383733,46.78881836116486,0.7774353388577182,1.1474412687691364,1.6863615959255893,0.8307692307692308,0.0,14.98759640637957,0.6615384615384615,1.0,1.0,0.7471264367816092,7.079656095729848,3.6733717016350447,3.532438262748214,0.5777236034377762,0.1013239566482024,0.13142701785609065,438.9049687696846,7.233119998767354,180.254190167553,9.845341808926985,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.04672108733766559,1.4815855408342147,1.589883614749842
v12_operating_screen,73,121073,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1898068.346090056,17.372282126270086,19.591656180544927,3662.7347485198284,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.6565213050845379,0.1609319638065051,0.3092822562517892,0.9476781507993058,47.472111046379176,0.6930698578616843,1.1277537423202872,1.6863615959255893,0.8307692307692308,0.0,14.503607199151674,0.6615384615384615,1.0,1.0,0.7471264367816092,7.079656095729848,3.6733717016350447,1.9328880145063339,1.0558154154614057,0.18517400838070047,0.24018868302223928,412.69822952268385,7.351327003223571,100.24380735408454,10.006238954733933,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.04672108733766559,1.4815855408342147,1.586665671833703
v12_operating_screen,34,121034,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1634071.997593563,21.605373331488813,22.895620046022575,1481.119310512698,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.43806641175521827,0.3002003106137322,0.18690818198224782,0.7331531042086633,55.63018763599157,0.45621054845565817,1.05971878822632,1.6863615959255893,0.8153846153846154,0.0,22.0313068649053,1.0,0.6307692307692307,0.7303370786516854,1.0,7.079656095729848,3.6733717016350447,4.779936393698887,0.42694563148719067,0.07487978749444812,0.0971263607703549,411.56826929718255,6.29386423691174,212.2387146008424,8.566876357911582,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.04454801350800672,1.433604818004716,1.5862769931529177
