class,particle_id,frequency_hz,radius_um,re_cm,initial_lateral_um,final_lateral_um,outlet,wall_state
live,0,455326.0,12.13624967722205,0.9623261017246993,14.066001407211468,17.723361075614456,outer,
live,1,455326.0,12.407262259759225,0.9761626314789865,-33.80004287926429,-42.51600365026869,inner,
live,2,455326.0,11.263465753093087,0.9785705359888823,-8.689447276314949,-7.403744933522869,inner,
live,3,455326.0,12.627270891126939,0.9734996680897308,38.843524731402596,46.172300279532415,outer,
live,4,455326.0,11.756515872724579,0.9713352362919733,-29.22105839069912,-33.124562413859735,inner,
live,5,455326.0,10.828605363906135,0.9749594051811518,16.029905013526935,19.779945538358106,outer,
live,6,455326.0,12.241417902978474,0.9793134301955131,7.824971118167731,11.312131862248428,outer,
live,7,455326.0,11.185334552920331,0.9781696187794966,7.65674599248613,11.219313943679508,outer,
live,8,455326.0,9.326998764121287,0.9734628189546709,15.583365848717094,21.494587403400153,outer,
live,9,455326.0,11.147814232764055,0.9775695220532469,-45.37640733837465,-47.852185767235945,lost,inner_wall_loss
live,10,455326.0,11.730504064857831,0.9747025946211554,-24.317845408679315,-25.495270437849364,inner,
live,11,455326.0,12.528716551272188,0.9722967668454446,17.755900889553395,21.68978895189811,outer,
live,12,455326.0,10.32583176653291,0.9737485048320598,-22.118522128682223,-22.425428825746188,inner,
live,13,455326.0,12.701548483296598,0.9857567581320463,31.202517039303668,34.759777941057116,outer,
live,14,455326.0,9.39820805821985,0.9770009922588647,-9.240705097302051,-6.552394106342463,inner,
live,15,455326.0,10.057209859371605,0.9707994306157397,-28.60932169895045,-29.63213268361362,inner,
live,16,455326.0,11.661708713152418,0.9697290660085505,-22.66774900738954,-24.96304547864991,inner,
live,17,455326.0,11.75770349683408,0.983637458233115,-1.7876164147761915,-0.4537974044258293,outer,
live,18,455326.0,10.878075772951366,0.9743702150863105,-33.12224274973593,-38.093634369584215,inner,
live,19,455326.0,10.8068217086901,0.9772321014652002,-37.02199560127073,-42.900969639516916,inner,
live,20,455326.0,10.813989983515842,0.9757325579668996,-40.40850816512978,-47.651087226144746,inner,
live,21,455326.0,9.578624381362182,0.9738847860025226,-18.244488278332803,-16.727254822180424,inner,
live,22,455326.0,10.995127110515321,0.977004406186607,2.8896018991493833,5.129542324838052,outer,
live,23,455326.0,12.646208231450375,0.9784064988255758,-34.97254402735721,-46.3438611955131,inner,
live,24,455326.0,9.4149891227624,0.9781356381552251,47.95952488171935,49.5850108772376,lost,outer_wall_loss
live,25,455326.0,13.851741427974979,0.9662503460515762,10.555470047026587,12.158546111155191,outer,
live,26,455326.0,9.403460729099114,0.969037379086314,21.336507578944765,24.643037895442536,outer,
live,27,455326.0,13.463057924437763,0.9776933029126049,27.581603940140646,31.94161004628207,outer,
live,28,455326.0,12.336846187429794,0.9776300253417,43.84017841747168,46.66315381257021,lost,outer_wall_loss
live,29,455326.0,12.572788090493768,0.9805202583449112,43.724746509278084,46.427211909506234,lost,outer_wall_loss
live,30,455326.0,10.609952805386456,0.9796206989476045,42.44320732116079,48.362687283228645,outer,
live,31,455326.0,10.78182874660363,0.9738850889609791,15.219689702581713,20.267496001882765,outer,
live,32,455326.0,14.34170025407672,0.9786468328574651,-19.063955660791493,-22.281329777579284,inner,
live,33,455326.0,12.283779383873698,0.9778511782316031,21.881874613724804,25.671412257759865,outer,
live,34,455326.0,11.85852000794876,0.9804917173799435,-2.5967489537452138,-1.3909637077616273,outer,
live,35,455326.0,11.326188285146651,0.982464407388973,27.44020851471558,33.44027642754367,outer,
live,36,455326.0,12.21860241909828,0.9790621407522828,-21.639118934472705,-24.616269757056976,inner,
live,37,455326.0,11.352356997105346,0.981035709761688,41.058926833048254,47.647643002894654,outer,
live,38,455326.0,11.094842261580645,0.9740917250982788,45.17140305596509,47.905157738419355,lost,outer_wall_loss
live,39,455326.0,9.1631540187225,0.9718255077722135,-8.33799839171835,-6.409915479340759,inner,
live,40,455326.0,11.924261774261312,0.9849967856088045,16.13408606439444,19.287201591467788,outer,
live,41,455326.0,9.950028202665855,0.9745393172987327,38.53926829829492,47.14574324516455,outer,
live,42,455326.0,11.82590808436071,0.9765066127421702,11.64198134095873,15.486595670272637,outer,
live,43,455326.0,10.148734097640196,0.9769027232702467,-28.87573187872974,-29.292559733817853,inner,
